2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance transportation 15 1 sinabc3
presolving:
(round 1, fast)       225 del vars, 225 del conss, 0 add conss, 225 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 225 deleted vars, 225 deleted constraints, 0 added constraints, 225 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 450 variables (0 bin, 0 int, 0 impl, 450 cont) and 255 constraints
     30 constraints of type <linear>
    225 constraints of type <nonlinear>
Presolving Time: 0.03

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  409s| 12500 | 12497 |  1327k| 106.0 |   192M |  48 |1125 | 255 |1150 | 400k|  9 |   0 |   0 | 3.561028e+01 | 9.911738e+01 | 178.34%| unknown
  415s| 12600 | 12597 |  1340k| 106.1 |   194M |  48 |1125 | 255 |1285 | 404k|  5 |   0 |   0 | 3.561028e+01 | 9.911738e+01 | 178.34%| unknown
  419s| 12700 | 12697 |  1352k| 106.3 |   195M |  48 |1125 | 255 |1250 | 407k|  7 |   0 |   0 | 3.570294e+01 | 9.911738e+01 | 177.62%| unknown
  423s| 12800 | 12797 |  1365k| 106.4 |   197M |  48 |1125 | 255 |1220 | 411k|  8 |   0 |   0 | 3.570294e+01 | 9.911738e+01 | 177.62%| unknown
  426s| 12900 | 12897 |  1376k| 106.5 |   199M |  48 |1125 | 255 |1149 | 415k|  7 |   0 |   0 | 3.575411e+01 | 9.911738e+01 | 177.22%| unknown
  430s| 13000 | 12997 |  1388k| 106.6 |   200M |  48 |1125 | 255 |1189 | 418k|  9 |   0 |   0 | 3.575411e+01 | 9.911738e+01 | 177.22%| unknown
  433s| 13100 | 13097 |  1401k| 106.8 |   200M |  48 |1125 | 255 |1132 | 422k|  7 |   0 |   0 | 3.575411e+01 | 9.911738e+01 | 177.22%| unknown
  436s| 13200 | 13197 |  1412k| 106.8 |   203M |  48 |1125 | 255 |1222 | 425k|  1 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  438s| 13300 | 13297 |  1424k| 106.9 |   203M |  48 |1125 | 255 |1243 | 428k|  1 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  441s| 13400 | 13397 |  1436k| 107.0 |   205M |  48 |1125 | 255 |1133 | 432k|  4 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  445s| 13500 | 13497 |  1449k| 107.1 |   207M |  48 |1125 | 255 |1138 | 436k|  5 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  469s| 13600 | 13597 |  1460k| 107.2 |   211M |  48 |1125 | 255 |1243 | 439k| 10 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  473s| 13700 | 13697 |  1471k| 107.2 |   211M |  48 |1125 | 255 |1169 | 442k|  5 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  476s| 13800 | 13797 |  1484k| 107.4 |   212M |  48 |1125 | 255 |1373 | 446k|  8 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  479s| 13900 | 13897 |  1497k| 107.5 |   214M |  48 |1125 | 255 |1039 | 450k|  2 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  481s| 14000 | 13997 |  1508k| 107.6 |   215M |  48 |1125 | 255 |1150 | 453k|  7 |   0 |   0 | 3.581103e+01 | 9.911738e+01 | 176.78%| unknown
  484s| 14100 | 14097 |  1522k| 107.8 |   216M |  48 |1125 | 255 |1245 | 457k|  9 |   0 |   0 | 3.581175e+01 | 9.911738e+01 | 176.77%| unknown
  487s| 14200 | 14197 |  1535k| 107.9 |   219M |  48 |1125 | 255 |1135 | 460k|  8 |   0 |   0 | 3.592451e+01 | 9.911738e+01 | 175.90%| unknown
  489s| 14300 | 14297 |  1545k| 107.9 |   220M |  48 |1125 | 255 |1059 | 464k|  1 |   0 |   0 | 3.592451e+01 | 9.911738e+01 | 175.90%| unknown
  491s| 14400 | 14397 |  1556k| 107.9 |   220M |  48 |1125 | 255 |1252 | 467k|  9 |   0 |   0 | 3.592451e+01 | 9.911738e+01 | 175.90%| unknown
  509s| 14500 | 14497 |  1568k| 108.0 |   222M |  48 |1125 | 255 |1196 | 470k|  9 |   0 |   0 | 3.592451e+01 | 9.911738e+01 | 175.90%| unknown
  513s| 14600 | 14597 |  1582k| 108.2 |   223M |  48 |1125 | 255 |1229 | 474k|  9 |   0 |   0 | 3.595429e+01 | 9.911738e+01 | 175.68%| unknown
  516s| 14700 | 14697 |  1593k| 108.2 |   225M |  48 |1125 | 255 |1183 | 477k|  7 |   0 |   0 | 3.595429e+01 | 9.911738e+01 | 175.68%| unknown
  518s| 14800 | 14797 |  1604k| 108.2 |   227M |  48 |1125 | 255 |1292 | 480k|  7 |   0 |   0 | 3.599706e+01 | 9.911738e+01 | 175.35%| unknown
  521s| 14900 | 14897 |  1617k| 108.3 |   229M |  48 |1125 | 255 |1231 | 484k|  5 |   0 |   0 | 3.604838e+01 | 9.911738e+01 | 174.96%| unknown
  524s| 15000 | 14997 |  1628k| 108.4 |   231M |  48 |1125 | 255 |1185 | 487k|  1 |   0 |   0 | 3.606558e+01 | 9.911738e+01 | 174.83%| unknown
  528s| 15100 | 15097 |  1640k| 108.4 |   233M |  48 |1125 | 255 |1193 | 491k|  5 |   0 |   0 | 3.606558e+01 | 9.911738e+01 | 174.83%| unknown
  531s| 15200 | 15197 |  1651k| 108.5 |   234M |  48 |1125 | 255 |1178 | 494k|  8 |   0 |   0 | 3.606558e+01 | 9.911738e+01 | 174.83%| unknown
  544s| 15300 | 15297 |  1663k| 108.5 |   236M |  48 |1125 | 255 |1295 | 498k|  4 |   0 |   0 | 3.606558e+01 | 9.911738e+01 | 174.83%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  547s| 15400 | 15397 |  1674k| 108.6 |   236M |  48 |1125 | 255 |1126 | 501k|  9 |   0 |   0 | 3.607199e+01 | 9.911738e+01 | 174.78%| unknown
  551s| 15500 | 15497 |  1687k| 108.7 |   237M |  48 |1125 | 255 |1161 | 505k|  6 |   0 |   0 | 3.615523e+01 | 9.911738e+01 | 174.14%| unknown
  553s| 15600 | 15597 |  1699k| 108.8 |   239M |  48 |1125 | 255 |1004 | 509k|  5 |   0 |   0 | 3.615523e+01 | 9.911738e+01 | 174.14%| unknown
  557s| 15700 | 15697 |  1710k| 108.8 |   241M |  48 |1125 | 255 |1382 | 512k|  9 |   0 |   0 | 3.615523e+01 | 9.911738e+01 | 174.14%| unknown
  560s| 15800 | 15797 |  1722k| 108.8 |   244M |  48 |1125 | 255 |1072 | 515k|  7 |   0 |   0 | 3.615523e+01 | 9.911738e+01 | 174.14%| unknown
  564s| 15900 | 15897 |  1734k| 108.9 |   246M |  48 |1125 | 255 |1310 | 519k|  7 |   0 |   0 | 3.615523e+01 | 9.911738e+01 | 174.14%| unknown
  567s| 16000 | 15997 |  1747k| 109.0 |   248M |  48 |1125 | 255 |1212 | 523k|  6 |   0 |   0 | 3.615523e+01 | 9.911738e+01 | 174.14%| unknown
  572s| 16100 | 16097 |  1758k| 109.0 |   248M |  48 |1125 | 255 |1196 | 526k| 10 |   0 |   0 | 3.615523e+01 | 9.911738e+01 | 174.14%| unknown
  575s| 16200 | 16197 |  1770k| 109.1 |   251M |  48 |1125 | 255 |1276 | 530k|  7 |   0 |   0 | 3.616218e+01 | 9.911738e+01 | 174.09%| unknown
  579s| 16300 | 16297 |  1783k| 109.2 |   253M |  48 |1125 | 255 |1161 | 533k|  6 |   0 |   0 | 3.621334e+01 | 9.911738e+01 | 173.70%| unknown
  582s| 16400 | 16397 |  1794k| 109.2 |   254M |  48 |1125 | 255 |1095 | 537k|  9 |   0 |   0 | 3.621334e+01 | 9.911738e+01 | 173.70%| unknown
  585s| 16500 | 16497 |  1806k| 109.3 |   255M |  48 |1125 | 255 |1235 | 540k|  6 |   0 |   0 | 3.623873e+01 | 9.911738e+01 | 173.51%| unknown
  588s| 16600 | 16597 |  1816k| 109.3 |   257M |  53 |1125 | 255 |1186 | 543k|  9 |   0 |   0 | 3.624978e+01 | 9.911738e+01 | 173.43%| unknown
  591s| 16700 | 16697 |  1826k| 109.2 |   259M |  53 |1125 | 255 |1192 | 546k|  4 |   0 |   0 | 3.624978e+01 | 9.911738e+01 | 173.43%| unknown
  593s| 16800 | 16797 |  1839k| 109.3 |   260M |  53 |1125 | 255 |1231 | 550k|  1 |   0 |   0 | 3.624978e+01 | 9.911738e+01 | 173.43%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  596s| 16900 | 16897 |  1851k| 109.4 |   262M |  53 |1125 | 255 |1081 | 554k| 10 |   0 |   0 | 3.625160e+01 | 9.911738e+01 | 173.42%| unknown
  599s| 17000 | 16997 |  1863k| 109.4 |   262M |  53 |1125 | 255 |1128 | 557k|  5 |   0 |   0 | 3.625160e+01 | 9.911738e+01 | 173.42%| unknown
  602s| 17100 | 17097 |  1874k| 109.5 |   264M |  53 |1125 | 255 |1256 | 560k|  7 |   0 |   0 | 3.628391e+01 | 9.911738e+01 | 173.17%| unknown
  628s| 17200 | 17197 |  1886k| 109.5 |   265M |  53 |1125 | 255 |1178 | 564k|  5 |   0 |   0 | 3.628391e+01 | 9.911738e+01 | 173.17%| unknown
  631s| 17300 | 17297 |  1897k| 109.5 |   267M |  53 |1125 | 255 |1163 | 567k|  8 |   0 |   0 | 3.628391e+01 | 9.911738e+01 | 173.17%| unknown
  634s| 17400 | 17397 |  1908k| 109.5 |   268M |  53 |1125 | 255 |1196 | 570k|  7 |   0 |   0 | 3.630164e+01 | 9.911738e+01 | 173.04%| unknown
  637s| 17500 | 17497 |  1920k| 109.6 |   269M |  53 |1125 | 255 |1239 | 574k|  5 |   0 |   0 | 3.630164e+01 | 9.911738e+01 | 173.04%| unknown
  640s| 17600 | 17597 |  1930k| 109.5 |   270M |  53 |1125 | 255 |1199 | 577k| 11 |   0 |   0 | 3.641628e+01 | 9.911738e+01 | 172.18%| unknown
  643s| 17700 | 17697 |  1941k| 109.5 |   272M |  53 |1125 | 255 |1257 | 580k| 10 |   0 |   0 | 3.645452e+01 | 9.911738e+01 | 171.89%| unknown
  646s| 17800 | 17797 |  1953k| 109.6 |   275M |  53 |1125 | 255 |1211 | 584k|  6 |   0 |   0 | 3.645452e+01 | 9.911738e+01 | 171.89%| unknown
  652s| 17900 | 17897 |  1964k| 109.6 |   276M |  53 |1125 | 255 |1282 | 587k|  6 |   0 |   0 | 3.645452e+01 | 9.911738e+01 | 171.89%| unknown
  655s| 18000 | 17997 |  1974k| 109.6 |   278M |  53 |1125 | 255 |1263 | 590k|  8 |   0 |   0 | 3.645452e+01 | 9.911738e+01 | 171.89%| unknown
  659s| 18100 | 18097 |  1986k| 109.6 |   278M |  53 |1125 | 255 |1188 | 594k|  7 |   0 |   0 | 3.649164e+01 | 9.911738e+01 | 171.62%| unknown
  662s| 18200 | 18197 |  1996k| 109.5 |   280M |  53 |1125 | 255 |1165 | 597k|  4 |   0 |   0 | 3.649902e+01 | 9.911738e+01 | 171.56%| unknown
  665s| 18300 | 18297 |  2008k| 109.6 |   282M |  53 |1125 | 255 |1178 | 600k|  8 |   0 |   0 | 3.649902e+01 | 9.911738e+01 | 171.56%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  668s| 18400 | 18397 |  2020k| 109.7 |   284M |  53 |1125 | 255 |1136 | 603k|  6 |   0 |   0 | 3.649949e+01 | 9.911738e+01 | 171.56%| unknown
  671s| 18500 | 18497 |  2031k| 109.6 |   286M |  53 |1125 | 255 |1207 | 607k|  9 |   0 |   0 | 3.650787e+01 | 9.911738e+01 | 171.50%| unknown
  675s| 18600 | 18597 |  2042k| 109.7 |   287M |  53 |1125 | 255 |1297 | 610k|  8 |   0 |   0 | 3.650787e+01 | 9.911738e+01 | 171.50%| unknown
  678s| 18700 | 18697 |  2054k| 109.7 |   289M |  53 |1125 | 255 |1133 | 614k|  7 |   0 |   0 | 3.660648e+01 | 9.911738e+01 | 170.76%| unknown
  681s| 18800 | 18797 |  2064k| 109.7 |   289M |  53 |1125 | 255 |1160 | 617k|  9 |   0 |   0 | 3.665864e+01 | 9.911738e+01 | 170.38%| unknown
  685s| 18900 | 18897 |  2077k| 109.8 |   290M |  53 |1125 | 255 |1220 | 620k|  7 |   0 |   0 | 3.669941e+01 | 9.911738e+01 | 170.08%| unknown
  688s| 19000 | 18997 |  2089k| 109.8 |   292M |  53 |1125 | 255 |1159 | 624k|  8 |   0 |   0 | 3.672816e+01 | 9.911738e+01 | 169.87%| unknown
  692s| 19100 | 19097 |  2101k| 109.9 |   294M |  53 |1125 | 255 |1230 | 627k|  1 |   0 |   0 | 3.672816e+01 | 9.911738e+01 | 169.87%| unknown
  695s| 19200 | 19197 |  2113k| 109.9 |   295M |  53 |1125 | 255 |1244 | 630k|  5 |   0 |   0 | 3.672816e+01 | 9.911738e+01 | 169.87%| unknown
  698s| 19300 | 19297 |  2124k| 109.9 |   297M |  53 |1125 | 255 |1157 | 633k| 11 |   0 |   0 | 3.672816e+01 | 9.911738e+01 | 169.87%| unknown
  702s| 19400 | 19397 |  2135k| 109.9 |   297M |  53 |1125 | 255 |1194 | 637k|  9 |   0 |   0 | 3.679044e+01 | 9.911738e+01 | 169.41%| unknown
  705s| 19500 | 19497 |  2148k| 110.0 |   298M |  53 |1125 | 255 |1216 | 640k|  8 |   0 |   0 | 3.682506e+01 | 9.911738e+01 | 169.16%| unknown
  708s| 19600 | 19597 |  2160k| 110.1 |   300M |  53 |1125 | 255 |1086 | 644k|  6 |   0 |   0 | 3.682506e+01 | 9.911738e+01 | 169.16%| unknown
  712s| 19700 | 19697 |  2170k| 110.0 |   302M |  53 |1125 | 255 |1036 | 647k|  1 |   0 |   0 | 3.682506e+01 | 9.911738e+01 | 169.16%| unknown
  715s| 19800 | 19797 |  2183k| 110.1 |   303M |  53 |1125 | 255 |1104 | 650k|  8 |   0 |   0 | 3.682506e+01 | 9.911738e+01 | 169.16%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  719s| 19900 | 19897 |  2193k| 110.1 |   303M |  53 |1125 | 255 |1278 | 654k|  6 |   0 |   0 | 3.683291e+01 | 9.911738e+01 | 169.10%| unknown
  722s| 20000 | 19997 |  2205k| 110.1 |   306M |  53 |1125 | 255 |1217 | 657k|  6 |   0 |   0 | 3.683291e+01 | 9.911738e+01 | 169.10%| unknown
  725s| 20100 | 20097 |  2217k| 110.2 |   306M |  53 |1125 | 255 |1130 | 661k|  7 |   0 |   0 | 3.683816e+01 | 9.911738e+01 | 169.06%| unknown
  729s| 20200 | 20197 |  2230k| 110.3 |   308M |  53 |1125 | 255 |1204 | 665k|  8 |   0 |   0 | 3.683816e+01 | 9.911738e+01 | 169.06%| unknown
  733s| 20300 | 20297 |  2242k| 110.3 |   309M |  53 |1125 | 255 |1084 | 668k|  5 |   0 |   0 | 3.683816e+01 | 9.911738e+01 | 169.06%| unknown
  736s| 20400 | 20397 |  2254k| 110.4 |   311M |  53 |1125 | 255 |1124 | 672k|  1 |   0 |   0 | 3.684165e+01 | 9.911738e+01 | 169.04%| unknown
  740s| 20500 | 20497 |  2266k| 110.4 |   312M |  53 |1125 | 255 |1147 | 675k|  7 |   0 |   0 | 3.684165e+01 | 9.911738e+01 | 169.04%| unknown
  743s| 20600 | 20597 |  2276k| 110.4 |   314M |  53 |1125 | 255 |1185 | 678k|  5 |   0 |   0 | 3.684165e+01 | 9.911738e+01 | 169.04%| unknown
  746s| 20700 | 20697 |  2287k| 110.4 |   315M |  53 |1125 | 255 |1112 | 682k|  9 |   0 |   0 | 3.684165e+01 | 9.911738e+01 | 169.04%| unknown
  749s| 20800 | 20797 |  2298k| 110.4 |   316M |  53 |1125 | 255 |1225 | 685k|  1 |   0 |   0 | 3.684165e+01 | 9.911738e+01 | 169.04%| unknown
  753s| 20900 | 20897 |  2310k| 110.4 |   317M |  53 |1125 | 255 |1159 | 688k|  9 |   0 |   0 | 3.688691e+01 | 9.911738e+01 | 168.71%| unknown
  756s| 21000 | 20997 |  2322k| 110.5 |   318M |  53 |1125 | 255 |1260 | 692k|  6 |   0 |   0 | 3.688691e+01 | 9.911738e+01 | 168.71%| unknown
  759s| 21100 | 21097 |  2334k| 110.5 |   320M |  53 |1125 | 255 |1159 | 695k|  7 |   0 |   0 | 3.688691e+01 | 9.911738e+01 | 168.71%| unknown
  763s| 21200 | 21197 |  2345k| 110.5 |   321M |  53 |1125 | 255 |1214 | 698k|  8 |   0 |   0 | 3.689027e+01 | 9.911738e+01 | 168.68%| unknown
  765s| 21300 | 21297 |  2358k| 110.6 |   324M |  53 |1125 | 255 |1179 | 702k|  7 |   0 |   0 | 3.694626e+01 | 9.911738e+01 | 168.27%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  767s| 21400 | 21397 |  2369k| 110.6 |   325M |  53 |1125 | 255 |1202 | 705k|  8 |   0 |   0 | 3.694626e+01 | 9.911738e+01 | 168.27%| unknown
  770s| 21500 | 21497 |  2380k| 110.6 |   327M |  53 |1125 | 255 |1211 | 709k| 10 |   0 |   0 | 3.694626e+01 | 9.911738e+01 | 168.27%| unknown
  773s| 21600 | 21597 |  2392k| 110.6 |   328M |  53 |1125 | 255 |1081 | 712k|  9 |   0 |   0 | 3.698046e+01 | 9.911738e+01 | 168.03%| unknown
  776s| 21700 | 21697 |  2402k| 110.6 |   328M |  53 |1125 | 255 |1281 | 715k|  5 |   0 |   0 | 3.698046e+01 | 9.911738e+01 | 168.03%| unknown
  778s| 21800 | 21797 |  2409k| 110.4 |   332M |  53 |1125 | 255 |1299 | 717k|  9 |   0 |   0 | 3.698046e+01 | 9.911738e+01 | 168.03%| unknown
  793s| 21900 | 21897 |  2421k| 110.5 |   332M |  53 |1125 | 255 |1144 | 720k|  1 |   0 |   0 | 3.698046e+01 | 9.911738e+01 | 168.03%| unknown
  797s| 22000 | 21997 |  2436k| 110.6 |   334M |  53 |1125 | 255 |1241 | 725k|  1 |   0 |   0 | 3.700320e+01 | 9.911738e+01 | 167.86%| unknown
  800s| 22100 | 22097 |  2446k| 110.6 |   336M |  53 |1125 | 255 |1025 | 727k|  1 |   0 |   0 | 3.700320e+01 | 9.911738e+01 | 167.86%| unknown
  803s| 22200 | 22197 |  2457k| 110.6 |   338M |  53 |1125 | 255 |1243 | 731k|  3 |   0 |   0 | 3.700320e+01 | 9.911738e+01 | 167.86%| unknown
  806s| 22300 | 22297 |  2471k| 110.7 |   338M |  53 |1125 | 255 |1198 | 735k|  1 |   0 |   0 | 3.701847e+01 | 9.911738e+01 | 167.75%| unknown
  810s| 22400 | 22397 |  2482k| 110.7 |   339M |  53 |1125 | 255 |1344 | 738k|  7 |   0 |   0 | 3.701847e+01 | 9.911738e+01 | 167.75%| unknown
  813s| 22500 | 22497 |  2494k| 110.7 |   341M |  53 |1125 | 255 |1087 | 742k|  9 |   0 |   0 | 3.703040e+01 | 9.911738e+01 | 167.66%| unknown
  816s| 22600 | 22597 |  2505k| 110.7 |   341M |  53 |1125 | 255 |1298 | 745k|  8 |   0 |   0 | 3.703040e+01 | 9.911738e+01 | 167.66%| unknown
  820s| 22700 | 22697 |  2518k| 110.8 |   343M |  53 |1125 | 255 |1164 | 749k|  8 |   0 |   0 | 3.703040e+01 | 9.911738e+01 | 167.66%| unknown
  824s| 22800 | 22797 |  2530k| 110.9 |   344M |  53 |1125 | 255 |1171 | 752k|  7 |   0 |   0 | 3.719547e+01 | 9.911738e+01 | 166.48%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  827s| 22900 | 22897 |  2541k| 110.9 |   345M |  53 |1125 | 255 |1180 | 756k|  7 |   0 |   0 | 3.719547e+01 | 9.911738e+01 | 166.48%| unknown
  830s| 23000 | 22997 |  2552k| 110.9 |   346M |  53 |1125 | 255 |1164 | 759k|  6 |   0 |   0 | 3.719612e+01 | 9.911738e+01 | 166.47%| unknown
  834s| 23100 | 23097 |  2565k| 110.9 |   348M |  53 |1125 | 255 |1198 | 762k|  7 |   0 |   0 | 3.719612e+01 | 9.911738e+01 | 166.47%| unknown
  836s| 23200 | 23197 |  2576k| 110.9 |   348M |  53 |1125 | 255 |1100 | 766k|  6 |   0 |   0 | 3.719612e+01 | 9.911738e+01 | 166.47%| unknown
  839s| 23300 | 23297 |  2589k| 111.0 |   352M |  53 |1125 | 255 |1175 | 769k|  9 |   0 |   0 | 3.720063e+01 | 9.911738e+01 | 166.44%| unknown
  843s| 23400 | 23397 |  2603k| 111.1 |   352M |  53 |1125 | 255 |1219 | 773k| 10 |   0 |   0 | 3.720063e+01 | 9.911738e+01 | 166.44%| unknown
  846s| 23500 | 23497 |  2615k| 111.2 |   354M |  53 |1125 | 255 |1210 | 777k| 10 |   0 |   0 | 3.720063e+01 | 9.911738e+01 | 166.44%| unknown
  849s| 23600 | 23597 |  2627k| 111.2 |   354M |  53 |1125 | 255 |1209 | 780k|  6 |   0 |   0 | 3.720063e+01 | 9.911738e+01 | 166.44%| unknown
  853s| 23700 | 23697 |  2638k| 111.2 |   354M |  53 |1125 | 255 |1210 | 783k|  6 |   0 |   0 | 3.720063e+01 | 9.911738e+01 | 166.44%| unknown
  856s| 23800 | 23797 |  2650k| 111.3 |   357M |  53 |1125 | 255 |1259 | 787k|  6 |   0 |   0 | 3.720163e+01 | 9.911738e+01 | 166.43%| unknown
  860s| 23900 | 23897 |  2660k| 111.2 |   357M |  53 |1125 | 255 |1252 | 790k|  6 |   0 |   0 | 3.720163e+01 | 9.911738e+01 | 166.43%| unknown
  864s| 24000 | 23997 |  2673k| 111.3 |   359M |  53 |1125 | 255 |1293 | 793k|  1 |   0 |   0 | 3.720163e+01 | 9.911738e+01 | 166.43%| unknown
  867s| 24100 | 24097 |  2684k| 111.3 |   359M |  53 |1125 | 255 |1219 | 797k|  1 |   0 |   0 | 3.720163e+01 | 9.911738e+01 | 166.43%| unknown
  870s| 24200 | 24197 |  2697k| 111.3 |   361M |  53 |1125 | 255 |1155 | 800k|  4 |   0 |   0 | 3.720163e+01 | 9.911738e+01 | 166.43%| unknown
  873s| 24300 | 24297 |  2708k| 111.3 |   361M |  53 |1125 | 255 |1224 | 804k|  8 |   0 |   0 | 3.722819e+01 | 9.911738e+01 | 166.24%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  877s| 24400 | 24397 |  2719k| 111.4 |   363M |  53 |1125 | 255 |1275 | 807k|  4 |   0 |   0 | 3.722819e+01 | 9.911738e+01 | 166.24%| unknown
  880s| 24500 | 24497 |  2731k| 111.4 |   364M |  53 |1125 | 255 |1275 | 811k|  4 |   0 |   0 | 3.725163e+01 | 9.911738e+01 | 166.08%| unknown
  884s| 24600 | 24597 |  2744k| 111.5 |   366M |  53 |1125 | 255 |1070 | 814k|  8 |   0 |   0 | 3.725680e+01 | 9.911738e+01 | 166.04%| unknown
  888s| 24700 | 24697 |  2758k| 111.5 |   367M |  53 |1125 | 255 |1129 | 818k|  8 |   0 |   0 | 3.730577e+01 | 9.911738e+01 | 165.69%| unknown
  891s| 24800 | 24797 |  2768k| 111.5 |   367M |  53 |1125 | 255 |1288 | 821k|  7 |   0 |   0 | 3.730577e+01 | 9.911738e+01 | 165.69%| unknown
  894s| 24900 | 24897 |  2780k| 111.6 |   369M |  53 |1125 | 255 |1214 | 824k|  5 |   0 |   0 | 3.733622e+01 | 9.911738e+01 | 165.47%| unknown
  898s| 25000 | 24997 |  2792k| 111.6 |   370M |  53 |1125 | 255 |1144 | 828k|  7 |   0 |   0 | 3.740869e+01 | 9.911738e+01 | 164.96%| unknown
  902s| 25100 | 25097 |  2806k| 111.7 |   371M |  53 |1125 | 255 |1178 | 832k|  6 |   0 |   0 | 3.747837e+01 | 9.911738e+01 | 164.47%| unknown
  905s| 25200 | 25197 |  2817k| 111.7 |   371M |  53 |1125 | 255 |1109 | 835k|  9 |   0 |   0 | 3.751643e+01 | 9.911738e+01 | 164.20%| unknown
  909s| 25300 | 25297 |  2829k| 111.7 |   373M |  53 |1125 | 255 |1284 | 839k|  8 |   0 |   0 | 3.751643e+01 | 9.911738e+01 | 164.20%| unknown
  912s| 25400 | 25397 |  2839k| 111.7 |   375M |  53 |1125 | 255 |1215 | 842k|  6 |   0 |   0 | 3.751643e+01 | 9.911738e+01 | 164.20%| unknown
  916s| 25500 | 25497 |  2851k| 111.7 |   378M |  53 |1125 | 255 |1222 | 845k|  7 |   0 |   0 | 3.751643e+01 | 9.911738e+01 | 164.20%| unknown
  920s| 25600 | 25597 |  2862k| 111.7 |   382M |  53 |1125 | 255 |1094 | 849k|  9 |   0 |   0 | 3.751643e+01 | 9.911738e+01 | 164.20%| unknown
  924s| 25700 | 25697 |  2874k| 111.8 |   383M |  53 |1125 | 255 |1247 | 852k|  8 |   0 |   0 | 3.751643e+01 | 9.911738e+01 | 164.20%| unknown
  927s| 25800 | 25797 |  2886k| 111.8 |   384M |  53 |1125 | 255 |1189 | 856k|  7 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  930s| 25900 | 25897 |  2898k| 111.8 |   385M |  53 |1125 | 255 |1249 | 859k|  1 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
  934s| 26000 | 25997 |  2909k| 111.8 |   386M |  53 |1125 | 255 |1170 | 863k|  8 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
  937s| 26100 | 26097 |  2919k| 111.7 |   387M |  53 |1125 | 255 |1254 | 865k|  4 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
  940s| 26200 | 26197 |  2930k| 111.7 |   388M |  53 |1125 | 255 |1165 | 869k|  7 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
  944s| 26300 | 26297 |  2941k| 111.7 |   390M |  53 |1125 | 255 |1047 | 872k|  4 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
  947s| 26400 | 26397 |  2953k| 111.8 |   391M |  53 |1125 | 255 |1118 | 875k|  7 |   0 |   0 | 3.754711e+01 | 9.911738e+01 | 163.98%| unknown
