2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance transportation 5 2 cubic
presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 25 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, exhaustive) 0 del vars, 0 del conss, 0 add conss, 25 chg bounds, 0 chg sides, 0 chg coeffs, 25 upgd conss, 0 impls, 0 clqs
   (0.0s) probing cycle finished: starting next cycle
(round 3, exhaustive) 0 del vars, 0 del conss, 0 add conss, 50 chg bounds, 0 chg sides, 0 chg coeffs, 25 upgd conss, 65 impls, 2 clqs
   (0.0s) probing cycle finished: starting next cycle
   (0.0s) symmetry computation started: requiring (bin +, int -, cont -), (fixed: bin -, int +, cont +)
   (0.0s) no symmetry present
presolving (4 rounds: 4 fast, 3 medium, 3 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 50 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 65 implications, 2 cliques
presolved problem has 75 variables (25 bin, 0 int, 0 impl, 50 cont) and 60 constraints
     25 constraints of type <varbound>
     10 constraints of type <linear>
     25 constraints of type <nonlinear>
Presolving Time: 0.01

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 16.7s|  1400 |  1397 |403646 | 288.1 |    43M |  22 | 150 |  63 | 455 | 150k|  2 |   3 | 274 |-3.327672e+02 | 2.443011e+02 |    Inf | unknown
 17.6s|  1500 |  1497 |438719 | 292.3 |    45M |  22 | 150 |  63 | 559 | 162k| 10 |   3 | 280 |-3.316738e+02 | 2.443011e+02 |    Inf | unknown
 18.5s|  1600 |  1595 |473175 | 295.5 |    48M |  22 | 150 |  63 | 551 | 175k|  8 |   3 | 289 |-3.301343e+02 | 2.443011e+02 |    Inf | unknown
 19.3s|  1700 |  1695 |507158 | 298.1 |    51M |  22 | 150 |  63 | 450 | 187k|  6 |   3 | 299 |-3.300310e+02 | 2.443011e+02 |    Inf | unknown
 20.2s|  1800 |  1795 |542295 | 301.1 |    53M |  22 | 150 |  63 | 591 | 199k| 11 |   3 | 309 |-3.297729e+02 | 2.443011e+02 |    Inf | unknown
 21.1s|  1900 |  1895 |577692 | 303.9 |    54M |  22 | 150 |  63 | 578 | 211k| 11 |   3 | 315 |-3.289258e+02 | 2.443011e+02 |    Inf | unknown
 21.9s|  2000 |  1995 |609774 | 304.7 |    59M |  22 | 150 |  63 | 573 | 221k|  7 |   3 | 323 |-3.283191e+02 | 2.443011e+02 |    Inf | unknown
 22.8s|  2100 |  2095 |646722 | 307.8 |    61M |  23 | 150 |  63 | 526 | 234k|  6 |   3 | 331 |-3.283191e+02 | 2.443011e+02 |    Inf | unknown
 23.7s|  2200 |  2195 |683492 | 310.5 |    63M |  23 | 150 |  63 | 579 | 248k|  8 |   3 | 332 |-3.283191e+02 | 2.443011e+02 |    Inf | unknown
 24.6s|  2300 |  2293 |719322 | 312.6 |    66M |  23 | 150 |  63 | 525 | 260k|  8 |   3 | 335 |-3.280608e+02 | 2.443011e+02 |    Inf | unknown
 25.5s|  2400 |  2393 |752005 | 313.2 |    69M |  23 | 150 |  64 | 513 | 273k|  5 |   5 | 348 |-3.265528e+02 | 2.443011e+02 |    Inf | unknown
 26.4s|  2500 |  2493 |791605 | 316.5 |    71M |  23 | 150 |  65 | 519 | 286k|  6 |   7 | 352 |-3.265528e+02 | 2.443011e+02 |    Inf | unknown
 27.3s|  2600 |  2593 |826112 | 317.6 |    74M |  23 | 150 |  65 | 514 | 299k| 13 |   7 | 358 |-3.258331e+02 | 2.443011e+02 |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 28.1s|  2700 |  2693 |858749 | 317.9 |    76M |  27 | 150 |  65 | 646 | 309k| 16 |   7 | 364 |-3.257775e+02 | 2.443011e+02 |    Inf | unknown
 29.0s|  2800 |  2793 |892114 | 318.5 |    78M |  27 | 150 |  65 | 607 | 321k|  9 |   7 | 373 |-3.257728e+02 | 2.443011e+02 |    Inf | unknown
 30.0s|  2900 |  2893 |932943 | 321.6 |    82M |  27 | 150 |  65 | 523 | 334k| 13 |   7 | 377 |-3.255544e+02 | 2.443011e+02 |    Inf | unknown
 30.8s|  3000 |  2993 |966548 | 322.1 |    85M |  27 | 150 |  65 | 511 | 347k|  3 |   7 | 385 |-3.253798e+02 | 2.443011e+02 |    Inf | unknown
 31.7s|  3100 |  3093 |999763 | 322.4 |    85M |  27 | 150 |  65 | 521 | 359k|  6 |   7 | 390 |-3.250456e+02 | 2.443011e+02 |    Inf | unknown
t31.8s|  3117 |  3108 |  1005k| 322.4 |  trysol|  27 | 150 |  65 |   0 | 360k|  0 |   7 | 392 |-3.250456e+02 | 2.416048e+02 |    Inf | unknown
 32.6s|  3200 |  3191 |  1035k| 323.4 |    89M |  27 | 150 |  66 | 558 | 371k|  7 |   8 | 392 |-3.250311e+02 | 2.416048e+02 |    Inf | unknown
 33.5s|  3300 |  3291 |  1071k| 324.5 |    92M |  27 | 150 |  66 | 559 | 385k| 17 |   8 | 394 |-3.245903e+02 | 2.416048e+02 |    Inf | unknown
 34.1s|  3400 |  3389 |  1093k| 321.5 |    94M |  27 | 150 |  66 | 535 | 394k|  6 |   8 | 439 |-3.245903e+02 | 2.416048e+02 |    Inf |   1.16%
t34.8s|  3489 |  3474 |  1119k| 320.7 |  trysol|  27 | 150 |  68 |   0 | 404k|  0 |  10 | 451 |-3.238521e+02 | 2.374033e+02 |    Inf |   1.17%
 34.9s|  3500 |  3487 |  1122k| 320.8 |    94M |  27 | 150 |  68 | 591 | 405k|  8 |  10 | 451 |-3.238521e+02 | 2.374033e+02 |    Inf |   1.17%
 35.8s|  3600 |  3587 |  1154k| 320.7 |    98M |  27 | 150 |  68 | 543 | 417k|  8 |  10 | 457 |-3.238189e+02 | 2.374033e+02 |    Inf |   1.17%
 36.7s|  3700 |  3687 |  1190k| 321.6 |   100M |  27 | 150 |  68 | 676 | 430k| 14 |  10 | 461 |-3.230092e+02 | 2.374033e+02 |    Inf |   1.17%
 37.5s|  3800 |  3785 |  1227k| 322.8 |   102M |  27 | 150 |  68 | 606 | 442k|  7 |  10 | 464 |-3.227622e+02 | 2.374033e+02 |    Inf |   1.17%
 38.3s|  3900 |  3881 |  1259k| 322.8 |   105M |  27 | 150 |  68 | 528 | 453k|  7 |  10 | 464 |-3.223757e+02 | 2.374033e+02 |    Inf |   1.17%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 39.2s|  4000 |  3981 |  1291k| 322.7 |   108M |  27 | 150 |  68 | 524 | 465k| 18 |  10 | 470 |-3.213686e+02 | 2.374033e+02 |    Inf |   1.17%
 40.1s|  4100 |  4081 |  1325k| 323.1 |   109M |  27 | 150 |  68 | 621 | 479k| 16 |  10 | 472 |-3.210000e+02 | 2.374033e+02 |    Inf |   1.17%
 41.1s|  4200 |  4181 |  1351k| 321.7 |   110M |  27 | 150 |  68 | 628 | 491k| 14 |  10 | 481 |-3.207923e+02 | 2.374033e+02 |    Inf |   1.17%
 41.9s|  4300 |  4281 |  1382k| 321.4 |   113M |  27 | 150 |  68 | 593 | 503k| 13 |  10 | 485 |-3.206608e+02 | 2.374033e+02 |    Inf |   1.17%
 42.9s|  4400 |  4381 |  1418k| 322.4 |   116M |  27 | 150 |  68 | 695 | 517k| 15 |  10 | 489 |-3.202160e+02 | 2.374033e+02 |    Inf |   1.17%
t42.9s|  4404 |  4383 |  1419k| 322.2 |  trysol|  27 | 150 |  68 |   0 | 518k|  0 |  10 | 489 |-3.202160e+02 | 2.239176e+02 |    Inf |   1.17%
 43.7s|  4500 |  4481 |  1450k| 322.2 |   118M |  27 | 150 |  68 | 559 | 530k|  7 |  10 | 493 |-3.202160e+02 | 2.239176e+02 |    Inf |   1.17%
 44.6s|  4600 |  4579 |  1480k| 321.8 |   121M |  27 | 150 |  68 | 578 | 542k| 13 |  10 | 500 |-3.202160e+02 | 2.239176e+02 |    Inf |   1.17%
 45.4s|  4700 |  4679 |  1514k| 322.1 |   123M |  27 | 150 |  68 | 626 | 556k| 13 |  10 | 505 |-3.202160e+02 | 2.239176e+02 |    Inf |   1.17%
 46.3s|  4800 |  4779 |  1548k| 322.6 |   125M |  27 | 150 |  69 | 607 | 569k|  8 |  11 | 507 |-3.184511e+02 | 2.239176e+02 |    Inf |   1.17%
 47.2s|  4900 |  4879 |  1580k| 322.5 |   128M |  27 | 150 |  69 | 511 | 581k| 17 |  11 | 514 |-3.174972e+02 | 2.239176e+02 |    Inf |   1.17%
 48.1s|  5000 |  4979 |  1615k| 323.1 |   128M |  27 | 150 |  69 | 595 | 595k| 18 |  11 | 519 |-3.169462e+02 | 2.239176e+02 |    Inf |   1.17%
 49.0s|  5100 |  5079 |  1649k| 323.5 |   131M |  27 | 150 |  69 | 684 | 607k| 17 |  11 | 525 |-3.166294e+02 | 2.239176e+02 |    Inf |   1.17%
 49.8s|  5200 |  5179 |  1680k| 323.1 |   134M |  27 | 150 |  69 | 524 | 620k| 11 |  11 | 530 |-3.158246e+02 | 2.239176e+02 |    Inf |   1.17%
 50.6s|  5300 |  5279 |  1711k| 322.8 |   136M |  27 | 150 |  69 | 606 | 633k|  8 |  11 | 532 |-3.158246e+02 | 2.239176e+02 |    Inf |   1.17%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 51.5s|  5400 |  5379 |  1746k| 323.3 |   139M |  27 | 150 |  69 | 552 | 647k| 16 |  11 | 535 |-3.158246e+02 | 2.239176e+02 |    Inf |   1.17%
 52.4s|  5500 |  5479 |  1776k| 323.0 |   141M |  27 | 150 |  69 | 602 | 660k|  8 |  11 | 540 |-3.156406e+02 | 2.239176e+02 |    Inf |   1.17%
 53.2s|  5600 |  5579 |  1806k| 322.6 |   144M |  27 | 150 |  68 | 502 | 672k|  6 |  11 | 544 |-3.154421e+02 | 2.239176e+02 |    Inf |   1.17%
 54.0s|  5700 |  5679 |  1836k| 322.1 |   147M |  27 | 150 |  68 | 459 | 684k|  5 |  11 | 547 |-3.152101e+02 | 2.239176e+02 |    Inf |   1.17%
