2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance knapsack 50 10 sinabc1
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       50 del vars, 100 del conss, 0 add conss, 50 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       50 del vars, 100 del conss, 0 add conss, 100 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 50 deleted vars, 100 deleted constraints, 0 added constraints, 100 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 100 variables (0 bin, 0 int, 0 impl, 100 cont) and 51 constraints
      1 constraints of type <linear>
     50 constraints of type <nonlinear>
Presolving Time: 0.01

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  483s| 61400 | 35823 |  5429k|  88.4 |   481M |  44 | 350 |  51 | 739 |1947k|  0 |   0 |   0 |-1.962471e+03 |-1.941984e+03 |   1.05%|  45.42%
  483s| 61500 | 35855 |  5436k|  88.4 |   482M |  44 | 350 |  51 | 858 |1950k|  1 |   0 |   0 |-1.962457e+03 |-1.941984e+03 |   1.05%|  45.43%
  484s| 61600 | 35875 |  5442k|  88.3 |   482M |  44 | 350 |  51 | 910 |1951k|  0 |   0 |   0 |-1.962448e+03 |-1.941984e+03 |   1.05%|  45.44%
  484s| 61700 | 35919 |  5447k|  88.3 |   482M |  44 | 350 |  51 | 792 |1953k|  6 |   0 |   0 |-1.962448e+03 |-1.941984e+03 |   1.05%|  45.44%
  485s| 61800 | 35943 |  5454k|  88.2 |   482M |  44 | 350 |  51 | 795 |1955k|  6 |   0 |   0 |-1.962435e+03 |-1.941984e+03 |   1.05%|  45.50%
  486s| 61900 | 35985 |  5460k|  88.2 |   483M |  44 | 350 |  51 | 685 |1957k|  4 |   0 |   0 |-1.962429e+03 |-1.941984e+03 |   1.05%|  45.50%
  486s| 62000 | 36003 |  5466k|  88.2 |   483M |  44 | 350 |  51 | 940 |1959k|  3 |   0 |   0 |-1.962428e+03 |-1.941984e+03 |   1.05%|  45.51%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  487s| 62100 | 36033 |  5471k|  88.1 |   485M |  44 | 350 |  51 | 898 |1961k|  0 |   0 |   0 |-1.962420e+03 |-1.941984e+03 |   1.05%|  45.52%
  488s| 62200 | 36067 |  5478k|  88.1 |   485M |  44 | 350 |  51 | 936 |1963k|  1 |   0 |   0 |-1.962411e+03 |-1.941984e+03 |   1.05%|  45.55%
  488s| 62300 | 36093 |  5484k|  88.0 |   485M |  44 | 350 |  51 | 768 |1965k|  2 |   0 |   0 |-1.962407e+03 |-1.941984e+03 |   1.05%|  45.58%
  489s| 62400 | 36137 |  5490k|  88.0 |   485M |  45 | 350 |  51 | 856 |1967k| 10 |   0 |   0 |-1.962392e+03 |-1.941984e+03 |   1.05%|  45.62%
  489s| 62500 | 36165 |  5496k|  87.9 |   485M |  45 | 350 |  51 | 918 |1970k|  2 |   0 |   0 |-1.962380e+03 |-1.941984e+03 |   1.05%|  45.63%
  490s| 62600 | 36209 |  5502k|  87.9 |   486M |  45 | 350 |  51 | 937 |1972k|  5 |   0 |   0 |-1.962377e+03 |-1.941984e+03 |   1.05%|  45.64%
  491s| 62700 | 36237 |  5508k|  87.8 |   486M |  45 | 350 |  51 | 924 |1974k|  3 |   0 |   0 |-1.962367e+03 |-1.941984e+03 |   1.05%|  45.70%
  491s| 62800 | 36273 |  5516k|  87.8 |   486M |  45 | 350 |  51 | 865 |1976k|  6 |   0 |   0 |-1.962361e+03 |-1.941984e+03 |   1.05%|  45.71%
  492s| 62900 | 36297 |  5522k|  87.8 |   486M |  45 | 350 |  51 | 825 |1978k|  6 |   0 |   0 |-1.962357e+03 |-1.941984e+03 |   1.05%|  45.73%
  493s| 63000 | 36337 |  5528k|  87.7 |   486M |  45 | 350 |  51 | 768 |1979k|  3 |   0 |   0 |-1.962344e+03 |-1.941984e+03 |   1.05%|  45.75%
  493s| 63100 | 36365 |  5532k|  87.7 |   486M |  45 | 350 |  51 | 835 |1981k|  0 |   0 |   0 |-1.962340e+03 |-1.941984e+03 |   1.05%|  45.75%
  494s| 63200 | 36409 |  5538k|  87.6 |   486M |  45 | 350 |  51 | 731 |1982k|  0 |   0 |   0 |-1.962335e+03 |-1.941984e+03 |   1.05%|  45.76%
  494s| 63300 | 36449 |  5543k|  87.6 |   488M |  45 | 350 |  51 | 790 |1984k|  3 |   0 |   0 |-1.962335e+03 |-1.941984e+03 |   1.05%|  45.78%
  495s| 63400 | 36485 |  5550k|  87.5 |   488M |  45 | 350 |  51 | 921 |1986k|  4 |   0 |   0 |-1.962322e+03 |-1.941984e+03 |   1.05%|  45.79%
  496s| 63500 | 36521 |  5557k|  87.5 |   488M |  45 | 350 |  51 | 889 |1989k| 11 |   0 |   0 |-1.962314e+03 |-1.941984e+03 |   1.05%|  45.81%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  496s| 63600 | 36553 |  5564k|  87.5 |   488M |  45 | 350 |  51 | 759 |1991k|  3 |   0 |   0 |-1.962308e+03 |-1.941984e+03 |   1.05%|  45.83%
  497s| 63700 | 36593 |  5569k|  87.4 |   489M |  45 | 350 |  51 | 820 |1992k|  5 |   0 |   0 |-1.962308e+03 |-1.941984e+03 |   1.05%|  45.83%
  498s| 63800 | 36625 |  5575k|  87.4 |   490M |  45 | 350 |  51 | 936 |1994k|  0 |   0 |   0 |-1.962299e+03 |-1.941984e+03 |   1.05%|  45.84%
  498s| 63900 | 36651 |  5580k|  87.3 |   490M |  45 | 350 |  51 | 961 |1996k|  4 |   0 |   0 |-1.962289e+03 |-1.941984e+03 |   1.05%|  45.85%
  499s| 64000 | 36683 |  5586k|  87.3 |   490M |  45 | 350 |  51 | 942 |1998k|  3 |   0 |   0 |-1.962280e+03 |-1.941984e+03 |   1.05%|  45.85%
  499s| 64100 | 36713 |  5591k|  87.2 |   490M |  45 | 350 |  51 | 804 |1999k|  3 |   0 |   0 |-1.962280e+03 |-1.941984e+03 |   1.05%|  45.85%
  500s| 64200 | 36747 |  5597k|  87.2 |   490M |  45 | 350 |  51 | 771 |2001k|  5 |   0 |   0 |-1.962274e+03 |-1.941984e+03 |   1.04%|  45.86%
  501s| 64300 | 36781 |  5603k|  87.1 |   490M |  45 | 350 |  51 | 944 |2003k|  3 |   0 |   0 |-1.962260e+03 |-1.941984e+03 |   1.04%|  45.88%
  501s| 64400 | 36811 |  5608k|  87.1 |   490M |  45 | 350 |  51 | 972 |2005k|  5 |   0 |   0 |-1.962245e+03 |-1.941984e+03 |   1.04%|  45.90%
  502s| 64500 | 36843 |  5614k|  87.0 |   492M |  45 | 350 |  51 | 817 |2007k|  2 |   0 |   0 |-1.962235e+03 |-1.941984e+03 |   1.04%|  45.92%
  502s| 64600 | 36879 |  5619k|  87.0 |   493M |  45 | 350 |  51 | 860 |2009k|  6 |   0 |   0 |-1.962229e+03 |-1.941984e+03 |   1.04%|  45.94%
  503s| 64700 | 36913 |  5624k|  86.9 |   493M |  45 | 350 |  51 | 873 |2010k|  5 |   0 |   0 |-1.962224e+03 |-1.941984e+03 |   1.04%|  45.94%
  503s| 64800 | 36959 |  5631k|  86.9 |   493M |  45 | 350 |  51 | 685 |2012k|  0 |   0 |   0 |-1.962216e+03 |-1.941984e+03 |   1.04%|  45.94%
  504s| 64900 | 36993 |  5637k|  86.9 |   493M |  45 | 350 |  51 | 868 |2014k|  3 |   0 |   0 |-1.962206e+03 |-1.941984e+03 |   1.04%|  45.96%
  505s| 65000 | 37037 |  5646k|  86.9 |   495M |  45 | 350 |  51 | 949 |2016k|  5 |   0 |   0 |-1.962202e+03 |-1.941984e+03 |   1.04%|  45.97%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  505s| 65100 | 37059 |  5652k|  86.8 |   495M |  45 | 350 |  51 | 737 |2018k|  5 |   0 |   0 |-1.962194e+03 |-1.941984e+03 |   1.04%|  45.99%
  506s| 65200 | 37097 |  5658k|  86.8 |   495M |  45 | 350 |  51 | 747 |2020k|  5 |   0 |   0 |-1.962189e+03 |-1.941984e+03 |   1.04%|  46.01%
  506s| 65300 | 37127 |  5664k|  86.7 |   496M |  45 | 350 |  51 | 789 |2021k|  4 |   0 |   0 |-1.962183e+03 |-1.941984e+03 |   1.04%|  46.02%
  507s| 65400 | 37151 |  5668k|  86.7 |   496M |  45 | 350 |  51 | 708 |2023k|  0 |   0 |   0 |-1.962173e+03 |-1.941984e+03 |   1.04%|  46.02%
  508s| 65500 | 37193 |  5674k|  86.6 |   496M |  45 | 350 |  51 | 819 |2025k|  6 |   0 |   0 |-1.962166e+03 |-1.941984e+03 |   1.04%|  46.02%
  508s| 65600 | 37209 |  5678k|  86.6 |   497M |  45 | 350 |  51 | 908 |2026k|  5 |   0 |   0 |-1.962158e+03 |-1.941984e+03 |   1.04%|  46.03%
  509s| 65700 | 37253 |  5685k|  86.5 |   497M |  45 | 350 |  51 | 728 |2028k|  4 |   0 |   0 |-1.962153e+03 |-1.941984e+03 |   1.04%|  46.09%
  509s| 65800 | 37275 |  5691k|  86.5 |   497M |  45 | 350 |  51 | 771 |2030k|  3 |   0 |   0 |-1.962147e+03 |-1.941984e+03 |   1.04%|  46.10%
  510s| 65900 | 37317 |  5696k|  86.4 |   497M |  45 | 350 |  51 | 868 |2032k|  2 |   0 |   0 |-1.962147e+03 |-1.941984e+03 |   1.04%|  46.11%
  511s| 66000 | 37339 |  5702k|  86.4 |   497M |  45 | 350 |  51 | 751 |2035k|  4 |   0 |   0 |-1.962132e+03 |-1.941984e+03 |   1.04%|  46.14%
  511s| 66100 | 37369 |  5708k|  86.3 |   498M |  45 | 350 |  51 | 908 |2037k| 10 |   0 |   0 |-1.962120e+03 |-1.941984e+03 |   1.04%|  46.15%
  512s| 66200 | 37407 |  5715k|  86.3 |   499M |  45 | 350 |  51 | 754 |2039k|  0 |   0 |   0 |-1.962117e+03 |-1.941984e+03 |   1.04%|  46.15%
  513s| 66300 | 37437 |  5721k|  86.3 |   499M |  45 | 350 |  51 | 901 |2041k|  8 |   0 |   0 |-1.962111e+03 |-1.941984e+03 |   1.04%|  46.17%
  513s| 66400 | 37469 |  5727k|  86.2 |   499M |  45 | 350 |  51 | 941 |2043k|  4 |   0 |   0 |-1.962108e+03 |-1.941984e+03 |   1.04%|  46.18%
  514s| 66500 | 37501 |  5734k|  86.2 |   499M |  45 | 350 |  51 | 871 |2045k|  2 |   0 |   0 |-1.962107e+03 |-1.941984e+03 |   1.04%|  46.21%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  515s| 66600 | 37529 |  5739k|  86.2 |   499M |  45 | 350 |  51 | 823 |2047k|  4 |   0 |   0 |-1.962099e+03 |-1.941984e+03 |   1.04%|  46.23%
  515s| 66700 | 37575 |  5744k|  86.1 |   500M |  45 | 350 |  51 | 692 |2048k|  0 |   0 |   0 |-1.962097e+03 |-1.941984e+03 |   1.04%|  46.25%
  516s| 66800 | 37619 |  5749k|  86.1 |   503M |  45 | 350 |  51 | 877 |2050k|  0 |   0 |   0 |-1.962097e+03 |-1.941984e+03 |   1.04%|  46.26%
  516s| 66900 | 37657 |  5754k|  86.0 |   503M |  45 | 350 |  51 | 773 |2051k|  2 |   0 |   0 |-1.962087e+03 |-1.941984e+03 |   1.04%|  46.26%
  517s| 67000 | 37699 |  5759k|  86.0 |   504M |  45 | 350 |  51 | 746 |2053k|  2 |   0 |   0 |-1.962085e+03 |-1.941984e+03 |   1.04%|  46.27%
  518s| 67100 | 37733 |  5765k|  85.9 |   505M |  45 | 350 |  51 | 713 |2055k|  0 |   0 |   0 |-1.962076e+03 |-1.941984e+03 |   1.03%|  46.28%
  518s| 67200 | 37767 |  5770k|  85.9 |   505M |  45 | 350 |  51 | 818 |2056k|  9 |   0 |   0 |-1.962071e+03 |-1.941984e+03 |   1.03%|  46.30%
  519s| 67300 | 37815 |  5776k|  85.8 |   505M |  45 | 350 |  51 | 710 |2058k|  5 |   0 |   0 |-1.962067e+03 |-1.941984e+03 |   1.03%|  46.30%
  520s| 67400 | 37839 |  5783k|  85.8 |   506M |  45 | 350 |  51 | 836 |2061k|  0 |   0 |   0 |-1.962034e+03 |-1.941984e+03 |   1.03%|  46.32%
  520s| 67500 | 37869 |  5789k|  85.8 |   507M |  45 | 350 |  51 | 737 |2063k|  0 |   0 |   0 |-1.962030e+03 |-1.941984e+03 |   1.03%|  46.34%
  521s| 67600 | 37907 |  5796k|  85.7 |   507M |  45 | 350 |  51 | 861 |2065k|  7 |   0 |   0 |-1.962017e+03 |-1.941984e+03 |   1.03%|  46.36%
  521s| 67700 | 37941 |  5802k|  85.7 |   507M |  45 | 350 |  51 | 777 |2067k|  5 |   0 |   0 |-1.962011e+03 |-1.941984e+03 |   1.03%|  46.37%
  522s| 67800 | 37987 |  5807k|  85.6 |   508M |  45 | 350 |  51 | 671 |2069k|  0 |   0 |   0 |-1.962003e+03 |-1.941984e+03 |   1.03%|  46.38%
  523s| 67900 | 38007 |  5813k|  85.6 |   508M |  45 | 350 |  51 | 991 |2071k|  3 |   0 |   0 |-1.961996e+03 |-1.941984e+03 |   1.03%|  46.39%
  523s| 68000 | 38031 |  5818k|  85.6 |   508M |  45 | 350 |  51 | 994 |2073k|  0 |   0 |   0 |-1.961984e+03 |-1.941984e+03 |   1.03%|  46.40%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  524s| 68100 | 38057 |  5824k|  85.5 |   508M |  45 | 350 |  51 | 748 |2074k|  0 |   0 |   0 |-1.961980e+03 |-1.941984e+03 |   1.03%|  46.40%
  524s| 68200 | 38087 |  5830k|  85.5 |   508M |  45 | 350 |  51 | 919 |2076k|  5 |   0 |   0 |-1.961970e+03 |-1.941984e+03 |   1.03%|  46.41%
  525s| 68300 | 38113 |  5836k|  85.4 |   508M |  45 | 350 |  51 | 709 |2078k|  1 |   0 |   0 |-1.961963e+03 |-1.941984e+03 |   1.03%|  46.43%
  526s| 68400 | 38139 |  5841k|  85.4 |   508M |  45 | 350 |  51 | 964 |2080k|  3 |   0 |   0 |-1.961960e+03 |-1.941984e+03 |   1.03%|  46.44%
  526s| 68500 | 38169 |  5847k|  85.4 |   510M |  45 | 350 |  51 | 782 |2082k|  3 |   0 |   0 |-1.961957e+03 |-1.941984e+03 |   1.03%|  46.47%
  527s| 68600 | 38209 |  5853k|  85.3 |   510M |  45 | 350 |  51 | 741 |2084k|  3 |   0 |   0 |-1.961954e+03 |-1.941984e+03 |   1.03%|  46.48%
  528s| 68700 | 38233 |  5859k|  85.3 |   510M |  45 | 350 |  51 | 708 |2087k|  0 |   0 |   0 |-1.961941e+03 |-1.941984e+03 |   1.03%|  46.50%
  528s| 68800 | 38263 |  5865k|  85.2 |   511M |  45 | 350 |  51 | 725 |2089k|  5 |   0 |   0 |-1.961938e+03 |-1.941984e+03 |   1.03%|  46.53%
  529s| 68900 | 38295 |  5870k|  85.2 |   511M |  45 | 350 |  51 | 827 |2090k|  8 |   0 |   0 |-1.961932e+03 |-1.941984e+03 |   1.03%|  46.60%
  529s| 69000 | 38309 |  5877k|  85.2 |   512M |  45 | 350 |  51 | 700 |2093k|  0 |   0 |   0 |-1.961928e+03 |-1.941984e+03 |   1.03%|  46.63%
  530s| 69100 | 38343 |  5882k|  85.1 |   512M |  45 | 350 |  51 | 983 |2095k|  0 |   0 |   0 |-1.961916e+03 |-1.941984e+03 |   1.03%|  46.64%
  530s| 69200 | 38377 |  5887k|  85.1 |   512M |  45 | 350 |  51 | 821 |2096k|  2 |   0 |   0 |-1.961914e+03 |-1.941984e+03 |   1.03%|  46.65%
  531s| 69300 | 38403 |  5894k|  85.0 |   512M |  45 | 350 |  51 | 885 |2098k| 10 |   0 |   0 |-1.961914e+03 |-1.941984e+03 |   1.03%|  46.66%
  532s| 69400 | 38431 |  5900k|  85.0 |   512M |  45 | 350 |  51 | 822 |2100k|  2 |   0 |   0 |-1.961908e+03 |-1.941984e+03 |   1.03%|  46.67%
  532s| 69500 | 38463 |  5907k|  85.0 |   513M |  45 | 350 |  51 | 673 |2102k|  4 |   0 |   0 |-1.961902e+03 |-1.941984e+03 |   1.03%|  46.84%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  533s| 69600 | 38493 |  5914k|  85.0 |   513M |  45 | 350 |  51 | 768 |2104k|  5 |   0 |   0 |-1.961897e+03 |-1.941984e+03 |   1.03%|  46.85%
  533s| 69700 | 38539 |  5919k|  84.9 |   514M |  45 | 350 |  51 | 700 |2106k|  0 |   0 |   0 |-1.961875e+03 |-1.941984e+03 |   1.02%|  46.86%
  534s| 69800 | 38569 |  5925k|  84.9 |   514M |  45 | 350 |  51 | 894 |2108k|  4 |   0 |   0 |-1.961866e+03 |-1.941984e+03 |   1.02%|  46.90%
  535s| 69900 | 38601 |  5931k|  84.8 |   514M |  45 | 350 |  51 | 751 |2110k|  3 |   0 |   0 |-1.961860e+03 |-1.941984e+03 |   1.02%|  46.92%
  535s| 70000 | 38629 |  5936k|  84.8 |   515M |  45 | 350 |  51 | 778 |2113k|  0 |   0 |   0 |-1.961855e+03 |-1.941984e+03 |   1.02%|  46.93%
  536s| 70100 | 38679 |  5943k|  84.8 |   516M |  45 | 350 |  51 | 884 |2115k|  7 |   0 |   0 |-1.961854e+03 |-1.941984e+03 |   1.02%|  46.93%
  537s| 70200 | 38711 |  5949k|  84.7 |   516M |  45 | 350 |  51 | 775 |2117k|  0 |   0 |   0 |-1.961847e+03 |-1.941984e+03 |   1.02%|  46.94%
  537s| 70300 | 38737 |  5955k|  84.7 |   516M |  45 | 350 |  51 | 882 |2119k|  6 |   0 |   0 |-1.961835e+03 |-1.941984e+03 |   1.02%|  46.95%
  538s| 70400 | 38779 |  5961k|  84.7 |   516M |  45 | 350 |  51 | 978 |2121k|  3 |   0 |   0 |-1.961833e+03 |-1.941984e+03 |   1.02%|  46.96%
  538s| 70500 | 38815 |  5967k|  84.6 |   516M |  45 | 350 |  51 | 872 |2123k|  4 |   0 |   0 |-1.961821e+03 |-1.941984e+03 |   1.02%|  46.97%
  539s| 70600 | 38841 |  5974k|  84.6 |   518M |  45 | 350 |  51 | 929 |2125k|  3 |   0 |   0 |-1.961813e+03 |-1.941984e+03 |   1.02%|  46.98%
  540s| 70700 | 38889 |  5980k|  84.6 |   518M |  45 | 350 |  51 | 789 |2127k|  3 |   0 |   0 |-1.961793e+03 |-1.941984e+03 |   1.02%|  47.00%
  540s| 70800 | 38931 |  5986k|  84.5 |   518M |  45 | 350 |  51 | 786 |2129k|  2 |   0 |   0 |-1.961790e+03 |-1.941984e+03 |   1.02%|  47.01%
  541s| 70900 | 38971 |  5993k|  84.5 |   519M |  45 | 350 |  51 | 719 |2132k|  6 |   0 |   0 |-1.961776e+03 |-1.941984e+03 |   1.02%|  47.02%
  542s| 71000 | 39009 |  6001k|  84.5 |   520M |  45 | 350 |  51 | 733 |2134k|  6 |   0 |   0 |-1.961765e+03 |-1.941984e+03 |   1.02%|  47.04%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  542s| 71100 | 39065 |  6008k|  84.5 |   520M |  45 | 350 |  51 | 882 |2136k|  5 |   0 |   0 |-1.961761e+03 |-1.941984e+03 |   1.02%|  47.05%
  543s| 71200 | 39109 |  6014k|  84.5 |   520M |  45 | 350 |  51 | 810 |2138k|  7 |   0 |   0 |-1.961759e+03 |-1.941984e+03 |   1.02%|  47.06%
  544s| 71300 | 39165 |  6021k|  84.4 |   521M |  45 | 350 |  51 | 717 |2141k|  5 |   0 |   0 |-1.961745e+03 |-1.941984e+03 |   1.02%|  47.10%
  544s| 71400 | 39205 |  6027k|  84.4 |   521M |  45 | 350 |  51 | 704 |2143k|  0 |   0 |   0 |-1.961743e+03 |-1.941984e+03 |   1.02%|  47.11%
  545s| 71500 | 39241 |  6034k|  84.4 |   523M |  45 | 350 |  51 | 755 |2145k|  3 |   0 |   0 |-1.961738e+03 |-1.941984e+03 |   1.02%|  47.13%
  546s| 71600 | 39269 |  6039k|  84.3 |   523M |  45 | 350 |  51 | 858 |2147k|  5 |   0 |   0 |-1.961738e+03 |-1.941984e+03 |   1.02%|  47.14%
  546s| 71700 | 39309 |  6045k|  84.3 |   523M |  45 | 350 |  51 | 829 |2149k|  5 |   0 |   0 |-1.961737e+03 |-1.941984e+03 |   1.02%|  47.14%
  547s| 71800 | 39345 |  6051k|  84.3 |   523M |  45 | 350 |  51 |1008 |2150k|  3 |   0 |   0 |-1.961725e+03 |-1.941984e+03 |   1.02%|  47.16%
  547s| 71900 | 39377 |  6055k|  84.2 |   523M |  45 | 350 |  51 | 928 |2152k|  0 |   0 |   0 |-1.961711e+03 |-1.941984e+03 |   1.02%|  47.17%
  548s| 72000 | 39419 |  6062k|  84.2 |   523M |  45 | 350 |  51 | 927 |2154k|  2 |   0 |   0 |-1.961705e+03 |-1.941984e+03 |   1.02%|  47.17%
  549s| 72100 | 39455 |  6069k|  84.2 |   524M |  45 | 350 |  51 | 816 |2156k|  5 |   0 |   0 |-1.961684e+03 |-1.941984e+03 |   1.01%|  47.18%
  549s| 72200 | 39515 |  6077k|  84.2 |   524M |  45 | 350 |  51 | 743 |2158k|  9 |   0 |   0 |-1.961684e+03 |-1.941984e+03 |   1.01%|  47.19%
  550s| 72300 | 39563 |  6083k|  84.1 |   524M |  45 | 350 |  51 | 753 |2160k|  0 |   0 |   0 |-1.961683e+03 |-1.941984e+03 |   1.01%|  47.21%
  551s| 72400 | 39603 |  6089k|  84.1 |   524M |  45 | 350 |  51 | 936 |2161k|  4 |   0 |   0 |-1.961683e+03 |-1.941984e+03 |   1.01%|  47.22%
  551s| 72500 | 39641 |  6095k|  84.1 |   524M |  45 | 350 |  51 | 963 |2163k|  3 |   0 |   0 |-1.961661e+03 |-1.941984e+03 |   1.01%|  47.23%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  552s| 72600 | 39691 |  6102k|  84.0 |   526M |  45 | 350 |  51 | 782 |2165k|  4 |   0 |   0 |-1.961661e+03 |-1.941984e+03 |   1.01%|  47.24%
  552s| 72700 | 39733 |  6109k|  84.0 |   526M |  45 | 350 |  51 | 814 |2167k|  2 |   0 |   0 |-1.961661e+03 |-1.941984e+03 |   1.01%|  47.28%
  553s| 72800 | 39761 |  6116k|  84.0 |   526M |  45 | 350 |  51 | 847 |2169k|  8 |   0 |   0 |-1.961661e+03 |-1.941984e+03 |   1.01%|  47.29%
  554s| 72900 | 39811 |  6121k|  84.0 |   527M |  45 | 350 |  51 | 821 |2171k|  5 |   0 |   0 |-1.961659e+03 |-1.941984e+03 |   1.01%|  47.31%
  554s| 73000 | 39837 |  6126k|  83.9 |   527M |  45 | 350 |  51 | 655 |2173k|  0 |   0 |   0 |-1.961641e+03 |-1.941984e+03 |   1.01%|  47.32%
  555s| 73100 | 39879 |  6133k|  83.9 |   529M |  45 | 350 |  51 | 658 |2175k|  3 |   0 |   0 |-1.961630e+03 |-1.941984e+03 |   1.01%|  47.34%
  556s| 73200 | 39927 |  6140k|  83.9 |   529M |  45 | 350 |  51 | 846 |2176k|  3 |   0 |   0 |-1.961627e+03 |-1.941984e+03 |   1.01%|  47.35%
  556s| 73300 | 39975 |  6145k|  83.8 |   530M |  45 | 350 |  51 | 876 |2178k|  2 |   0 |   0 |-1.961623e+03 |-1.941984e+03 |   1.01%|  47.36%
  557s| 73400 | 40031 |  6152k|  83.8 |   530M |  45 | 350 |  51 | 656 |2180k|  5 |   0 |   0 |-1.961618e+03 |-1.941984e+03 |   1.01%|  47.38%
  558s| 73500 | 40079 |  6158k|  83.8 |   530M |  45 | 350 |  51 | 792 |2182k|  0 |   0 |   0 |-1.961617e+03 |-1.941984e+03 |   1.01%|  47.41%
  558s| 73600 | 40113 |  6165k|  83.8 |   531M |  45 | 350 |  51 | 871 |2184k| 12 |   0 |   0 |-1.961594e+03 |-1.941984e+03 |   1.01%|  47.42%
  559s| 73700 | 40149 |  6172k|  83.7 |   531M |  45 | 350 |  51 | 876 |2187k| 12 |   0 |   0 |-1.961585e+03 |-1.941984e+03 |   1.01%|  47.44%
  560s| 73800 | 40201 |  6179k|  83.7 |   532M |  45 | 350 |  51 | 855 |2190k| 11 |   0 |   0 |-1.961585e+03 |-1.941984e+03 |   1.01%|  47.46%
  560s| 73900 | 40247 |  6184k|  83.7 |   532M |  45 | 350 |  51 | 766 |2191k|  3 |   0 |   0 |-1.961585e+03 |-1.941984e+03 |   1.01%|  47.46%
  561s| 74000 | 40283 |  6190k|  83.6 |   532M |  45 | 350 |  51 | 830 |2193k|  6 |   0 |   0 |-1.961585e+03 |-1.941984e+03 |   1.01%|  47.47%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  561s| 74100 | 40321 |  6198k|  83.6 |   533M |  45 | 350 |  51 | 724 |2195k|  1 |   0 |   0 |-1.961580e+03 |-1.941984e+03 |   1.01%|  47.49%
  562s| 74200 | 40357 |  6205k|  83.6 |   533M |  45 | 350 |  51 | 755 |2197k|  6 |   0 |   0 |-1.961571e+03 |-1.941984e+03 |   1.01%|  47.49%
  563s| 74300 | 40385 |  6210k|  83.6 |   533M |  45 | 350 |  51 | 743 |2199k|  4 |   0 |   0 |-1.961557e+03 |-1.941984e+03 |   1.01%|  47.53%
  563s| 74400 | 40419 |  6216k|  83.5 |   534M |  45 | 350 |  51 | 905 |2201k| 12 |   0 |   0 |-1.961528e+03 |-1.941984e+03 |   1.01%|  47.54%
  564s| 74500 | 40441 |  6222k|  83.5 |   534M |  45 | 350 |  51 | 965 |2203k|  0 |   0 |   0 |-1.961528e+03 |-1.941984e+03 |   1.01%|  47.56%
  564s| 74600 | 40481 |  6228k|  83.5 |   535M |  45 | 350 |  51 | 759 |2205k|  5 |   0 |   0 |-1.961528e+03 |-1.941984e+03 |   1.01%|  47.57%
  565s| 74700 | 40521 |  6235k|  83.5 |   536M |  45 | 350 |  51 | 882 |2206k|  5 |   0 |   0 |-1.961521e+03 |-1.941984e+03 |   1.01%|  47.59%
  566s| 74800 | 40557 |  6243k|  83.5 |   538M |  45 | 350 |  51 | 726 |2209k|  1 |   0 |   0 |-1.961482e+03 |-1.941984e+03 |   1.00%|  47.65%
  566s| 74900 | 40589 |  6249k|  83.4 |   538M |  45 | 350 |  51 | 748 |2212k|  5 |   0 |   0 |-1.961466e+03 |-1.941984e+03 |   1.00%|  47.67%
