2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance knapsack 20 2 cubic
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       20 del vars, 40 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       20 del vars, 40 del conss, 0 add conss, 40 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 20 deleted vars, 40 deleted constraints, 0 added constraints, 40 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 40 variables (0 bin, 0 int, 0 impl, 40 cont) and 21 constraints
      1 constraints of type <linear>
     20 constraints of type <nonlinear>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 21.2s|  2000 |  1993 |877753 | 438.9 |    61M |  19 | 100 |  21 | 528 | 489k| 13 |   0 |   0 |-6.131749e+02 |-4.526345e+02 |  35.47%| unknown
 22.2s|  2100 |  2087 |921099 | 438.6 |    63M |  19 | 100 |  21 | 735 | 510k| 18 |   0 |   0 |-6.131749e+02 |-4.526345e+02 |  35.47%| unknown
 23.1s|  2200 |  2179 |960270 | 436.5 |    67M |  19 | 100 |  21 | 762 | 529k| 21 |   0 |   0 |-6.131749e+02 |-4.526345e+02 |  35.47%| unknown
 24.2s|  2300 |  2275 |  1003k| 436.3 |    70M |  19 | 100 |  21 | 625 | 553k| 18 |   0 |   0 |-6.131749e+02 |-4.526345e+02 |  35.47%| unknown
 25.3s|  2400 |  2371 |  1044k| 435.4 |    72M |  19 | 100 |  21 | 705 | 577k| 12 |   0 |   0 |-6.131749e+02 |-4.526345e+02 |  35.47%| unknown
 26.4s|  2500 |  2467 |  1087k| 435.0 |    74M |  19 | 100 |  21 | 701 | 600k| 15 |   0 |   0 |-6.131749e+02 |-4.526345e+02 |  35.47%| unknown
 27.3s|  2600 |  2559 |  1127k| 433.8 |    75M |  26 | 100 |  21 | 798 | 621k| 13 |   0 |   0 |-6.131749e+02 |-4.526345e+02 |  35.47%| unknown
 28.3s|  2700 |  2651 |  1166k| 432.0 |    81M |  26 | 100 |  21 | 767 | 642k| 20 |   0 |   0 |-6.083160e+02 |-4.526345e+02 |  34.39%| unknown
 29.3s|  2800 |  2745 |  1205k| 430.6 |    83M |  26 | 100 |  21 | 586 | 664k| 13 |   0 |   0 |-6.063568e+02 |-4.526345e+02 |  33.96%| unknown
 30.3s|  2900 |  2845 |  1243k| 428.7 |    85M |  26 | 100 |  21 | 817 | 685k| 15 |   0 |   0 |-5.995795e+02 |-4.526345e+02 |  32.46%| unknown
