solving instance knapsack 200 8 sincos
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       200 del vars, 400 del conss, 0 add conss, 200 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       200 del vars, 400 del conss, 0 add conss, 400 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present (symcode time: 0.00)
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 200 deleted vars, 400 deleted constraints, 0 added constraints, 400 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 400 variables (0 bin, 0 int, 0 impl, 400 cont) and 201 constraints
      1 constraints of type <linear>
    200 constraints of type <nonlinear>
Presolving Time: 0.03

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1831s| 71900 | 71901 |  2196k|  30.5 |   395M |  39 |1400 | 201 |1128 |1370k|  7 |   0 |   0 |-7.214919e+03 |-6.494132e+03 |  11.10%| unknown
 1834s| 72000 | 72001 |  2199k|  30.5 |   395M |  39 |1400 | 201 |1108 |1372k|  6 |   0 |   0 |-7.214880e+03 |-6.494132e+03 |  11.10%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1836s| 72100 | 72101 |  2201k|  30.5 |   395M |  39 |1400 | 201 |1229 |1373k|  8 |   0 |   0 |-7.214833e+03 |-6.494132e+03 |  11.10%| unknown
 1839s| 72200 | 72201 |  2205k|  30.5 |   397M |  39 |1400 | 201 |1139 |1375k|  3 |   0 |   0 |-7.214815e+03 |-6.494132e+03 |  11.10%| unknown
 1841s| 72300 | 72301 |  2208k|  30.5 |   398M |  39 |1400 | 201 |1105 |1377k|  3 |   0 |   0 |-7.214796e+03 |-6.494132e+03 |  11.10%| unknown
 1844s| 72400 | 72401 |  2212k|  30.5 |   399M |  39 |1400 | 201 |1138 |1380k|  3 |   0 |   0 |-7.214790e+03 |-6.494132e+03 |  11.10%| unknown
 1847s| 72500 | 72501 |  2215k|  30.5 |   399M |  39 |1400 | 201 |1127 |1382k|  6 |   0 |   0 |-7.214784e+03 |-6.494132e+03 |  11.10%| unknown
 1850s| 72600 | 72601 |  2219k|  30.6 |   399M |  39 |1400 | 201 |1150 |1384k|  8 |   0 |   0 |-7.214784e+03 |-6.494132e+03 |  11.10%| unknown
 1852s| 72700 | 72701 |  2222k|  30.5 |   399M |  39 |1400 | 201 |1095 |1386k|  6 |   0 |   0 |-7.214774e+03 |-6.494132e+03 |  11.10%| unknown
 1855s| 72800 | 72801 |  2226k|  30.6 |   400M |  39 |1400 | 201 |1158 |1388k|  5 |   0 |   0 |-7.214774e+03 |-6.494132e+03 |  11.10%| unknown
 1857s| 72900 | 72901 |  2229k|  30.6 |   400M |  39 |1400 | 201 |1183 |1390k|  3 |   0 |   0 |-7.214762e+03 |-6.494132e+03 |  11.10%| unknown
 1860s| 73000 | 73001 |  2232k|  30.6 |   400M |  39 |1400 | 201 |1222 |1392k|  7 |   0 |   0 |-7.214682e+03 |-6.494132e+03 |  11.10%| unknown
 1863s| 73100 | 73101 |  2236k|  30.6 |   401M |  39 |1400 | 201 |1176 |1394k|  8 |   0 |   0 |-7.214682e+03 |-6.494132e+03 |  11.10%| unknown
 1865s| 73200 | 73201 |  2240k|  30.6 |   401M |  39 |1400 | 201 |1262 |1396k|  7 |   0 |   0 |-7.214682e+03 |-6.494132e+03 |  11.10%| unknown
 1868s| 73300 | 73301 |  2244k|  30.6 |   404M |  39 |1400 | 201 |1176 |1398k|  3 |   0 |   0 |-7.214679e+03 |-6.494132e+03 |  11.10%| unknown
 1870s| 73400 | 73401 |  2247k|  30.6 |   404M |  39 |1400 | 201 |1267 |1400k|  6 |   0 |   0 |-7.214483e+03 |-6.494132e+03 |  11.09%| unknown
 1873s| 73500 | 73501 |  2251k|  30.6 |   405M |  39 |1400 | 201 |1098 |1402k|  5 |   0 |   0 |-7.214483e+03 |-6.494132e+03 |  11.09%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1876s| 73600 | 73601 |  2254k|  30.6 |   405M |  39 |1400 | 201 |1140 |1404k|  3 |   0 |   0 |-7.214450e+03 |-6.494132e+03 |  11.09%| unknown
 1878s| 73700 | 73701 |  2257k|  30.6 |   405M |  39 |1400 | 201 |1115 |1406k|  8 |   0 |   0 |-7.214396e+03 |-6.494132e+03 |  11.09%| unknown
 1880s| 73800 | 73801 |  2259k|  30.6 |   405M |  39 |1400 | 201 |1161 |1408k|  7 |   0 |   0 |-7.214396e+03 |-6.494132e+03 |  11.09%| unknown
 1883s| 73900 | 73901 |  2262k|  30.6 |   406M |  39 |1400 | 201 |1079 |1409k|  7 |   0 |   0 |-7.214386e+03 |-6.494132e+03 |  11.09%| unknown
 1885s| 74000 | 74001 |  2265k|  30.6 |   406M |  39 |1400 | 201 |1169 |1411k|  7 |   0 |   0 |-7.214358e+03 |-6.494132e+03 |  11.09%| unknown
 1888s| 74100 | 74101 |  2268k|  30.6 |   406M |  39 |1400 | 201 |1085 |1412k|  5 |   0 |   0 |-7.214312e+03 |-6.494132e+03 |  11.09%| unknown
 1890s| 74200 | 74201 |  2272k|  30.6 |   407M |  39 |1400 | 201 |1149 |1415k|  3 |   0 |   0 |-7.214289e+03 |-6.494132e+03 |  11.09%| unknown
 1893s| 74300 | 74301 |  2275k|  30.6 |   408M |  39 |1400 | 201 |1082 |1417k|  5 |   0 |   0 |-7.214264e+03 |-6.494132e+03 |  11.09%| unknown
 1895s| 74400 | 74401 |  2279k|  30.6 |   410M |  39 |1400 | 201 |1216 |1419k|  3 |   0 |   0 |-7.214264e+03 |-6.494132e+03 |  11.09%| unknown
 1898s| 74500 | 74501 |  2281k|  30.6 |   410M |  39 |1400 | 201 |1188 |1420k|  8 |   0 |   0 |-7.214202e+03 |-6.494132e+03 |  11.09%| unknown
 1900s| 74600 | 74601 |  2284k|  30.6 |   410M |  39 |1400 | 201 |1148 |1422k|  6 |   0 |   0 |-7.214174e+03 |-6.494132e+03 |  11.09%| unknown
 1903s| 74700 | 74701 |  2288k|  30.6 |   410M |  39 |1400 | 201 |1208 |1424k|  7 |   0 |   0 |-7.214084e+03 |-6.494132e+03 |  11.09%| unknown
 1906s| 74800 | 74801 |  2291k|  30.6 |   411M |  39 |1400 | 201 |1129 |1426k|  5 |   0 |   0 |-7.214039e+03 |-6.494132e+03 |  11.09%| unknown
 1908s| 74900 | 74901 |  2294k|  30.6 |   411M |  39 |1400 | 201 |1192 |1428k|  3 |   0 |   0 |-7.214039e+03 |-6.494132e+03 |  11.09%| unknown
 1911s| 75000 | 75001 |  2298k|  30.6 |   412M |  39 |1400 | 201 |1289 |1430k|  3 |   0 |   0 |-7.214012e+03 |-6.494132e+03 |  11.09%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1913s| 75100 | 75101 |  2301k|  30.6 |   412M |  39 |1400 | 201 |1121 |1432k|  3 |   0 |   0 |-7.214012e+03 |-6.494132e+03 |  11.09%| unknown
 1916s| 75200 | 75201 |  2304k|  30.6 |   412M |  39 |1400 | 201 |1116 |1433k|  3 |   0 |   0 |-7.213966e+03 |-6.494132e+03 |  11.08%| unknown
 1918s| 75300 | 75301 |  2307k|  30.6 |   413M |  39 |1400 | 201 |1125 |1435k|  3 |   0 |   0 |-7.213966e+03 |-6.494132e+03 |  11.08%| unknown
 1920s| 75400 | 75401 |  2309k|  30.6 |   413M |  39 |1400 | 201 |1109 |1437k|  7 |   0 |   0 |-7.213898e+03 |-6.494132e+03 |  11.08%| unknown
 1923s| 75500 | 75501 |  2313k|  30.6 |   413M |  39 |1400 | 201 |1166 |1439k|  4 |   0 |   0 |-7.213854e+03 |-6.494132e+03 |  11.08%| unknown
 1926s| 75600 | 75601 |  2317k|  30.6 |   415M |  39 |1400 | 201 |1172 |1441k|  3 |   0 |   0 |-7.213854e+03 |-6.494132e+03 |  11.08%| unknown
 1928s| 75700 | 75701 |  2320k|  30.6 |   415M |  39 |1400 | 201 |1056 |1443k|  3 |   0 |   0 |-7.213854e+03 |-6.494132e+03 |  11.08%| unknown
 1931s| 75800 | 75801 |  2322k|  30.6 |   415M |  39 |1400 | 201 |1130 |1444k|  6 |   0 |   0 |-7.213833e+03 |-6.494132e+03 |  11.08%| unknown
 1933s| 75900 | 75901 |  2326k|  30.6 |   415M |  39 |1400 | 201 |1106 |1446k|  3 |   0 |   0 |-7.213833e+03 |-6.494132e+03 |  11.08%| unknown
 1936s| 76000 | 76001 |  2329k|  30.6 |   415M |  39 |1400 | 201 |1227 |1448k|  7 |   0 |   0 |-7.213815e+03 |-6.494132e+03 |  11.08%| unknown
 1939s| 76100 | 76101 |  2334k|  30.7 |   417M |  39 |1400 | 201 |1154 |1451k|  6 |   0 |   0 |-7.213803e+03 |-6.494132e+03 |  11.08%| unknown
 1941s| 76200 | 76201 |  2337k|  30.7 |   417M |  39 |1400 | 201 |1115 |1453k|  3 |   0 |   0 |-7.213766e+03 |-6.494132e+03 |  11.08%| unknown
 1944s| 76300 | 76301 |  2340k|  30.7 |   418M |  39 |1400 | 201 |1232 |1455k| 12 |   0 |   0 |-7.213728e+03 |-6.494132e+03 |  11.08%| unknown
 1946s| 76400 | 76401 |  2343k|  30.7 |   418M |  39 |1400 | 201 |1089 |1456k|  3 |   0 |   0 |-7.213728e+03 |-6.494132e+03 |  11.08%| unknown
 1949s| 76500 | 76501 |  2346k|  30.7 |   418M |  39 |1400 | 201 |1209 |1458k|  3 |   0 |   0 |-7.213690e+03 |-6.494132e+03 |  11.08%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1951s| 76600 | 76601 |  2349k|  30.7 |   418M |  39 |1400 | 201 |1143 |1460k|  3 |   0 |   0 |-7.213689e+03 |-6.494132e+03 |  11.08%| unknown
 1954s| 76700 | 76701 |  2353k|  30.7 |   421M |  39 |1400 | 201 |1114 |1462k|  9 |   0 |   0 |-7.213665e+03 |-6.494132e+03 |  11.08%| unknown
 1956s| 76800 | 76801 |  2355k|  30.7 |   421M |  39 |1400 | 201 |1234 |1464k| 10 |   0 |   0 |-7.213644e+03 |-6.494132e+03 |  11.08%| unknown
 1959s| 76900 | 76901 |  2358k|  30.7 |   421M |  39 |1400 | 201 |1120 |1465k|  7 |   0 |   0 |-7.213633e+03 |-6.494132e+03 |  11.08%| unknown
 1961s| 77000 | 77001 |  2361k|  30.7 |   421M |  39 |1400 | 201 |1174 |1467k| 12 |   0 |   0 |-7.213633e+03 |-6.494132e+03 |  11.08%| unknown
 1964s| 77100 | 77101 |  2366k|  30.7 |   421M |  39 |1400 | 201 |1121 |1469k|  3 |   0 |   0 |-7.213633e+03 |-6.494132e+03 |  11.08%| unknown
 1966s| 77200 | 77201 |  2369k|  30.7 |   421M |  39 |1400 | 201 |1102 |1471k|  7 |   0 |   0 |-7.213633e+03 |-6.494132e+03 |  11.08%| unknown
 1969s| 77300 | 77301 |  2373k|  30.7 |   422M |  39 |1400 | 201 |1070 |1473k|  3 |   0 |   0 |-7.213516e+03 |-6.494132e+03 |  11.08%| unknown
 1971s| 77400 | 77401 |  2376k|  30.7 |   423M |  39 |1400 | 201 |1052 |1475k|  5 |   0 |   0 |-7.213516e+03 |-6.494132e+03 |  11.08%| unknown
 1973s| 77500 | 77501 |  2378k|  30.7 |   423M |  39 |1400 | 201 |1142 |1476k|  3 |   0 |   0 |-7.213516e+03 |-6.494132e+03 |  11.08%| unknown
 1976s| 77600 | 77601 |  2382k|  30.7 |   423M |  39 |1400 | 201 |1231 |1478k|  8 |   0 |   0 |-7.213439e+03 |-6.494132e+03 |  11.08%| unknown
 1978s| 77700 | 77701 |  2385k|  30.7 |   423M |  39 |1400 | 201 |1209 |1480k|  8 |   0 |   0 |-7.213438e+03 |-6.494132e+03 |  11.08%| unknown
 1981s| 77800 | 77801 |  2389k|  30.7 |   425M |  39 |1400 | 201 |1149 |1482k|  5 |   0 |   0 |-7.213436e+03 |-6.494132e+03 |  11.08%| unknown
 1984s| 77900 | 77901 |  2391k|  30.7 |   425M |  39 |1400 | 201 |1180 |1483k|  6 |   0 |   0 |-7.213371e+03 |-6.494132e+03 |  11.08%| unknown
 1986s| 78000 | 78001 |  2394k|  30.7 |   427M |  39 |1400 | 201 |1175 |1485k|  7 |   0 |   0 |-7.213355e+03 |-6.494132e+03 |  11.07%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1989s| 78100 | 78101 |  2397k|  30.7 |   427M |  39 |1400 | 201 |1147 |1487k| 11 |   0 |   0 |-7.213324e+03 |-6.494132e+03 |  11.07%| unknown
 1991s| 78200 | 78201 |  2401k|  30.7 |   427M |  39 |1400 | 201 |1180 |1489k|  3 |   0 |   0 |-7.213265e+03 |-6.494132e+03 |  11.07%| unknown
 1994s| 78300 | 78301 |  2404k|  30.7 |   427M |  39 |1400 | 201 |1173 |1491k|  7 |   0 |   0 |-7.213229e+03 |-6.494132e+03 |  11.07%| unknown
 1997s| 78400 | 78401 |  2408k|  30.7 |   430M |  39 |1400 | 201 |1316 |1493k| 10 |   0 |   0 |-7.213160e+03 |-6.494132e+03 |  11.07%| unknown
 1999s| 78500 | 78501 |  2411k|  30.7 |   430M |  39 |1400 | 201 |1249 |1495k|  9 |   0 |   0 |-7.213151e+03 |-6.494132e+03 |  11.07%| unknown
 2002s| 78600 | 78601 |  2415k|  30.7 |   430M |  39 |1400 | 201 |1222 |1497k|  9 |   0 |   0 |-7.213132e+03 |-6.494132e+03 |  11.07%| unknown
 2004s| 78700 | 78701 |  2418k|  30.7 |   430M |  39 |1400 | 201 |1236 |1499k| 10 |   0 |   0 |-7.213125e+03 |-6.494132e+03 |  11.07%| unknown
 2007s| 78800 | 78801 |  2422k|  30.7 |   430M |  39 |1400 | 201 |1152 |1501k|  8 |   0 |   0 |-7.213125e+03 |-6.494132e+03 |  11.07%| unknown
 2009s| 78900 | 78901 |  2424k|  30.7 |   431M |  39 |1400 | 201 |1115 |1503k|  6 |   0 |   0 |-7.213125e+03 |-6.494132e+03 |  11.07%| unknown
 2012s| 79000 | 79001 |  2428k|  30.7 |   431M |  39 |1400 | 201 |1094 |1505k|  6 |   0 |   0 |-7.213054e+03 |-6.494132e+03 |  11.07%| unknown
 2014s| 79100 | 79101 |  2431k|  30.7 |   431M |  39 |1400 | 201 |1179 |1506k|  3 |   0 |   0 |-7.213049e+03 |-6.494132e+03 |  11.07%| unknown
 2017s| 79200 | 79201 |  2433k|  30.7 |   431M |  39 |1400 | 201 |1091 |1508k|  3 |   0 |   0 |-7.213002e+03 |-6.494132e+03 |  11.07%| unknown
 2019s| 79300 | 79301 |  2436k|  30.7 |   431M |  39 |1400 | 201 |1126 |1510k|  7 |   0 |   0 |-7.213002e+03 |-6.494132e+03 |  11.07%| unknown
 2022s| 79400 | 79401 |  2440k|  30.7 |   432M |  39 |1400 | 201 |1187 |1512k|  5 |   0 |   0 |-7.213002e+03 |-6.494132e+03 |  11.07%| unknown
 2025s| 79500 | 79501 |  2443k|  30.7 |   433M |  39 |1400 | 201 |1066 |1514k|  3 |   0 |   0 |-7.213002e+03 |-6.494132e+03 |  11.07%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2027s| 79600 | 79601 |  2447k|  30.7 |   433M |  39 |1400 | 201 |1186 |1516k|  3 |   0 |   0 |-7.213002e+03 |-6.494132e+03 |  11.07%| unknown
 2030s| 79700 | 79701 |  2450k|  30.7 |   433M |  39 |1400 | 201 |1185 |1518k| 10 |   0 |   0 |-7.213002e+03 |-6.494132e+03 |  11.07%| unknown
 2032s| 79800 | 79801 |  2452k|  30.7 |   433M |  39 |1400 | 201 |1095 |1519k|  3 |   0 |   0 |-7.213002e+03 |-6.494132e+03 |  11.07%| unknown
 2035s| 79900 | 79901 |  2455k|  30.7 |   433M |  39 |1400 | 201 |1178 |1521k|  7 |   0 |   0 |-7.212889e+03 |-6.494132e+03 |  11.07%| unknown
 2037s| 80000 | 80001 |  2459k|  30.7 |   435M |  39 |1400 | 201 |1132 |1523k|  3 |   0 |   0 |-7.212811e+03 |-6.494132e+03 |  11.07%| unknown
 2040s| 80100 | 80101 |  2462k|  30.7 |   436M |  39 |1400 | 201 |1138 |1525k|  3 |   0 |   0 |-7.212774e+03 |-6.494132e+03 |  11.07%| unknown
 2042s| 80200 | 80201 |  2465k|  30.7 |   436M |  39 |1400 | 201 |1148 |1527k|  3 |   0 |   0 |-7.212774e+03 |-6.494132e+03 |  11.07%| unknown
 2045s| 80300 | 80301 |  2468k|  30.7 |   436M |  39 |1400 | 201 |1174 |1529k|  6 |   0 |   0 |-7.212774e+03 |-6.494132e+03 |  11.07%| unknown
 2048s| 80400 | 80401 |  2471k|  30.7 |   437M |  39 |1400 | 201 |1182 |1531k|  5 |   0 |   0 |-7.212774e+03 |-6.494132e+03 |  11.07%| unknown
 2050s| 80500 | 80501 |  2474k|  30.7 |   437M |  39 |1400 | 201 |1211 |1532k|  3 |   0 |   0 |-7.212774e+03 |-6.494132e+03 |  11.07%| unknown
 2052s| 80600 | 80601 |  2477k|  30.7 |   438M |  39 |1400 | 201 |1141 |1534k|  3 |   0 |   0 |-7.212741e+03 |-6.494132e+03 |  11.07%| unknown
 2055s| 80700 | 80701 |  2479k|  30.7 |   438M |  39 |1400 | 201 |1158 |1536k|  3 |   0 |   0 |-7.212741e+03 |-6.494132e+03 |  11.07%| unknown
 2057s| 80800 | 80801 |  2483k|  30.7 |   438M |  39 |1400 | 201 |1104 |1537k|  6 |   0 |   0 |-7.212693e+03 |-6.494132e+03 |  11.06%| unknown
 2060s| 80900 | 80901 |  2486k|  30.7 |   438M |  39 |1400 | 201 |1047 |1539k|  3 |   0 |   0 |-7.212693e+03 |-6.494132e+03 |  11.06%| unknown
 2062s| 81000 | 81001 |  2490k|  30.7 |   438M |  39 |1400 | 201 |1159 |1541k|  3 |   0 |   0 |-7.212693e+03 |-6.494132e+03 |  11.06%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2065s| 81100 | 81101 |  2493k|  30.7 |   438M |  39 |1400 | 201 |1105 |1543k|  6 |   0 |   0 |-7.212662e+03 |-6.494132e+03 |  11.06%| unknown
 2068s| 81200 | 81201 |  2497k|  30.7 |   440M |  39 |1400 | 201 |1206 |1546k|  3 |   0 |   0 |-7.212662e+03 |-6.494132e+03 |  11.06%| unknown
 2070s| 81300 | 81301 |  2500k|  30.7 |   441M |  39 |1400 | 201 |1161 |1547k|  6 |   0 |   0 |-7.212647e+03 |-6.494132e+03 |  11.06%| unknown
 2073s| 81400 | 81401 |  2503k|  30.7 |   441M |  39 |1400 | 201 |1169 |1549k|  3 |   0 |   0 |-7.212647e+03 |-6.494132e+03 |  11.06%| unknown
 2076s| 81500 | 81501 |  2507k|  30.7 |   441M |  39 |1400 | 201 |1130 |1551k|  3 |   0 |   0 |-7.212647e+03 |-6.494132e+03 |  11.06%| unknown
 2078s| 81600 | 81601 |  2510k|  30.7 |   442M |  39 |1400 | 201 |1189 |1553k|  6 |   0 |   0 |-7.212547e+03 |-6.494132e+03 |  11.06%| unknown
 2081s| 81700 | 81701 |  2513k|  30.7 |   442M |  39 |1400 | 201 |1132 |1555k|  6 |   0 |   0 |-7.212469e+03 |-6.494132e+03 |  11.06%| unknown
 2084s| 81800 | 81801 |  2517k|  30.8 |   443M |  39 |1400 | 201 |1146 |1558k|  3 |   0 |   0 |-7.212451e+03 |-6.494132e+03 |  11.06%| unknown
 2086s| 81900 | 81901 |  2521k|  30.8 |   444M |  43 |1400 | 201 |1102 |1560k|  3 |   0 |   0 |-7.212377e+03 |-6.494132e+03 |  11.06%| unknown
 2089s| 82000 | 82001 |  2524k|  30.8 |   445M |  43 |1400 | 201 |1135 |1561k|  9 |   0 |   0 |-7.212377e+03 |-6.494132e+03 |  11.06%| unknown
 2091s| 82100 | 82101 |  2527k|  30.8 |   445M |  43 |1400 | 201 |1135 |1563k|  9 |   0 |   0 |-7.212372e+03 |-6.494132e+03 |  11.06%| unknown
 2094s| 82200 | 82201 |  2531k|  30.8 |   445M |  43 |1400 | 201 |1057 |1565k|  3 |   0 |   0 |-7.212290e+03 |-6.494132e+03 |  11.06%| unknown
 2096s| 82300 | 82301 |  2533k|  30.8 |   446M |  43 |1400 | 201 |1066 |1567k|  3 |   0 |   0 |-7.212290e+03 |-6.494132e+03 |  11.06%| unknown
 2099s| 82400 | 82401 |  2536k|  30.8 |   446M |  43 |1400 | 201 |1199 |1568k|  7 |   0 |   0 |-7.212267e+03 |-6.494132e+03 |  11.06%| unknown
 2101s| 82500 | 82501 |  2538k|  30.8 |   447M |  43 |1400 | 201 |1167 |1570k| 12 |   0 |   0 |-7.212267e+03 |-6.494132e+03 |  11.06%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2104s| 82600 | 82601 |  2542k|  30.8 |   447M |  43 |1400 | 201 |1144 |1572k|  3 |   0 |   0 |-7.212126e+03 |-6.494132e+03 |  11.06%| unknown
 2106s| 82700 | 82701 |  2546k|  30.8 |   447M |  43 |1400 | 201 |1137 |1574k|  3 |   0 |   0 |-7.212125e+03 |-6.494132e+03 |  11.06%| unknown
 2109s| 82800 | 82801 |  2549k|  30.8 |   447M |  43 |1400 | 201 |1103 |1576k|  7 |   0 |   0 |-7.212117e+03 |-6.494132e+03 |  11.06%| unknown
 2111s| 82900 | 82901 |  2552k|  30.8 |   448M |  43 |1400 | 201 |1218 |1578k|  5 |   0 |   0 |-7.212086e+03 |-6.494132e+03 |  11.06%| unknown
 2114s| 83000 | 83001 |  2555k|  30.8 |   448M |  43 |1400 | 201 |1149 |1580k|  8 |   0 |   0 |-7.212086e+03 |-6.494132e+03 |  11.06%| unknown
 2116s| 83100 | 83101 |  2558k|  30.8 |   448M |  43 |1400 | 201 |1134 |1582k|  8 |   0 |   0 |-7.212044e+03 |-6.494132e+03 |  11.05%| unknown
 2119s| 83200 | 83201 |  2562k|  30.8 |   449M |  43 |1400 | 201 |1111 |1584k|  7 |   0 |   0 |-7.211992e+03 |-6.494132e+03 |  11.05%| unknown
 2121s| 83300 | 83301 |  2564k|  30.8 |   449M |  43 |1400 | 201 |1099 |1585k|  5 |   0 |   0 |-7.211978e+03 |-6.494132e+03 |  11.05%| unknown
 2124s| 83400 | 83401 |  2568k|  30.8 |   450M |  43 |1400 | 201 |1131 |1587k|  7 |   0 |   0 |-7.211978e+03 |-6.494132e+03 |  11.05%| unknown
 2126s| 83500 | 83501 |  2570k|  30.8 |   450M |  43 |1400 | 201 |1165 |1589k|  7 |   0 |   0 |-7.211961e+03 |-6.494132e+03 |  11.05%| unknown
 2128s| 83600 | 83601 |  2573k|  30.8 |   450M |  43 |1400 | 201 |1107 |1590k|  7 |   0 |   0 |-7.211959e+03 |-6.494132e+03 |  11.05%| unknown
 2131s| 83700 | 83701 |  2577k|  30.8 |   451M |  43 |1400 | 201 |1286 |1592k| 15 |   0 |   0 |-7.211950e+03 |-6.494132e+03 |  11.05%| unknown
 2134s| 83800 | 83801 |  2579k|  30.8 |   451M |  43 |1400 | 201 |1171 |1594k|  7 |   0 |   0 |-7.211873e+03 |-6.494132e+03 |  11.05%| unknown
 2136s| 83900 | 83901 |  2583k|  30.8 |   451M |  43 |1400 | 201 |1098 |1596k|  3 |   0 |   0 |-7.211789e+03 |-6.494132e+03 |  11.05%| unknown
 2138s| 84000 | 84001 |  2586k|  30.8 |   453M |  43 |1400 | 201 |1186 |1598k| 10 |   0 |   0 |-7.211787e+03 |-6.494132e+03 |  11.05%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2141s| 84100 | 84101 |  2589k|  30.8 |   453M |  43 |1400 | 201 |1121 |1600k|  5 |   0 |   0 |-7.211787e+03 |-6.494132e+03 |  11.05%| unknown
 2144s| 84200 | 84201 |  2593k|  30.8 |   453M |  43 |1400 | 201 |1194 |1602k|  3 |   0 |   0 |-7.211786e+03 |-6.494132e+03 |  11.05%| unknown
 2146s| 84300 | 84301 |  2597k|  30.8 |   453M |  43 |1400 | 201 |1219 |1604k|  6 |   0 |   0 |-7.211786e+03 |-6.494132e+03 |  11.05%| unknown
 2149s| 84400 | 84401 |  2599k|  30.8 |   453M |  43 |1400 | 201 |1073 |1606k|  7 |   0 |   0 |-7.211786e+03 |-6.494132e+03 |  11.05%| unknown
 2151s| 84500 | 84501 |  2603k|  30.8 |   453M |  43 |1400 | 201 |1152 |1608k|  6 |   0 |   0 |-7.211772e+03 |-6.494132e+03 |  11.05%| unknown
 2154s| 84600 | 84601 |  2607k|  30.8 |   455M |  43 |1400 | 201 |1180 |1610k|  7 |   0 |   0 |-7.211748e+03 |-6.494132e+03 |  11.05%| unknown
 2156s| 84700 | 84701 |  2609k|  30.8 |   455M |  43 |1400 | 201 |1148 |1612k|  3 |   0 |   0 |-7.211678e+03 |-6.494132e+03 |  11.05%| unknown
 2159s| 84800 | 84801 |  2613k|  30.8 |   455M |  43 |1400 | 201 |1116 |1614k|  6 |   0 |   0 |-7.211671e+03 |-6.494132e+03 |  11.05%| unknown
 2161s| 84900 | 84901 |  2616k|  30.8 |   455M |  43 |1400 | 201 |1092 |1615k|  3 |   0 |   0 |-7.211651e+03 |-6.494132e+03 |  11.05%| unknown
 2164s| 85000 | 85001 |  2619k|  30.8 |   455M |  43 |1400 | 201 |1277 |1617k|  4 |   0 |   0 |-7.211651e+03 |-6.494132e+03 |  11.05%| unknown
 2167s| 85100 | 85101 |  2623k|  30.8 |   457M |  43 |1400 | 201 |1057 |1619k|  4 |   0 |   0 |-7.211637e+03 |-6.494132e+03 |  11.05%| unknown
 2169s| 85200 | 85201 |  2626k|  30.8 |   458M |  43 |1400 | 201 |1162 |1622k|  7 |   0 |   0 |-7.211560e+03 |-6.494132e+03 |  11.05%| unknown
 2172s| 85300 | 85301 |  2630k|  30.8 |   458M |  43 |1400 | 201 |1163 |1624k|  7 |   0 |   0 |-7.211560e+03 |-6.494132e+03 |  11.05%| unknown
 2175s| 85400 | 85401 |  2633k|  30.8 |   458M |  43 |1400 | 201 |1043 |1625k|  7 |   0 |   0 |-7.211554e+03 |-6.494132e+03 |  11.05%| unknown
 2178s| 85500 | 85501 |  2637k|  30.8 |   459M |  43 |1400 | 201 |1139 |1628k|  3 |   0 |   0 |-7.211535e+03 |-6.494132e+03 |  11.05%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
