2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance knapsack 20 8 divexp
feasible solution found by trivial heuristic after 0.0 seconds, objective value 0.000000e+00
presolving:
(round 1, fast)       20 del vars, 40 del conss, 0 add conss, 20 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 2, fast)       20 del vars, 40 del conss, 0 add conss, 40 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 20 deleted vars, 40 deleted constraints, 0 added constraints, 40 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 40 variables (0 bin, 0 int, 0 impl, 40 cont) and 21 constraints
      1 constraints of type <linear>
     20 constraints of type <nonlinear>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 23.0s|  6800 |  1284 |482423 |  70.9 |    37M |  48 | 100 |  21 | 789 | 243k|  3 |   0 |   0 |-6.305777e+02 |-6.273060e+02 |   0.52%|  98.57%
 23.1s|  6900 |  1282 |484806 |  70.2 |    37M |  48 | 100 |  21 | 802 | 244k|  1 |   0 |   0 |-6.302415e+02 |-6.273060e+02 |   0.47%|  98.64%
 23.3s|  7000 |  1278 |487092 |  69.5 |    37M |  48 | 100 |  21 | 820 | 244k|  1 |   0 |   0 |-6.300565e+02 |-6.273060e+02 |   0.44%|  98.70%
 23.5s|  7100 |  1276 |489437 |  68.9 |    37M |  48 | 100 |  21 | 903 | 245k|  3 |   0 |   0 |-6.299514e+02 |-6.273060e+02 |   0.42%|  98.74%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 23.7s|  7200 |  1266 |491687 |  68.2 |    37M |  48 | 100 |  21 | 831 | 245k|  3 |   0 |   0 |-6.297760e+02 |-6.273060e+02 |   0.39%|  98.78%
 23.9s|  7300 |  1264 |493972 |  67.6 |    37M |  48 | 100 |  21 | 745 | 246k|  1 |   0 |   0 |-6.295748e+02 |-6.273060e+02 |   0.36%|  98.86%
 24.1s|  7400 |  1254 |496198 |  67.0 |    37M |  48 | 100 |  21 | 827 | 246k|  2 |   0 |   0 |-6.294709e+02 |-6.273060e+02 |   0.35%|  98.93%
 24.3s|  7500 |  1244 |498071 |  66.4 |    37M |  48 | 100 |  21 | 742 | 247k|  1 |   0 |   0 |-6.294558e+02 |-6.273060e+02 |   0.34%|  98.95%
 24.5s|  7600 |  1250 |500191 |  65.8 |    37M |  48 | 100 |  21 | 854 | 247k|  4 |   0 |   0 |-6.293291e+02 |-6.273060e+02 |   0.32%|  99.22%
 24.6s|  7700 |  1250 |501873 |  65.1 |    38M |  48 | 100 |  21 | 828 | 248k|  1 |   0 |   0 |-6.292377e+02 |-6.273060e+02 |   0.31%|  99.24%
 24.8s|  7800 |  1244 |503736 |  64.5 |    38M |  48 | 100 |  21 | 784 | 248k|  0 |   0 |   0 |-6.291052e+02 |-6.273060e+02 |   0.29%|  99.26%
 25.0s|  7900 |  1244 |505476 |  63.9 |    38M |  48 | 100 |  21 | 819 | 249k|  0 |   0 |   0 |-6.290588e+02 |-6.273060e+02 |   0.28%|  99.29%
 25.2s|  8000 |  1232 |507400 |  63.4 |    38M |  49 | 100 |  21 | 825 | 249k|  3 |   0 |   0 |-6.289531e+02 |-6.273060e+02 |   0.26%|  99.31%
 25.3s|  8100 |  1218 |509128 |  62.8 |    38M |  49 | 100 |  21 | 814 | 249k|  1 |   0 |   0 |-6.289398e+02 |-6.273060e+02 |   0.26%|  99.32%
 25.5s|  8200 |  1206 |510761 |  62.2 |    38M |  49 | 100 |  21 | 830 | 250k|  2 |   0 |   0 |-6.288290e+02 |-6.273060e+02 |   0.24%|  99.35%
 25.6s|  8300 |  1192 |512231 |  61.7 |    38M |  49 | 100 |  21 | 831 | 250k|  1 |   0 |   0 |-6.286728e+02 |-6.273060e+02 |   0.22%|  99.36%
 25.8s|  8400 |  1190 |513807 |  61.1 |    38M |  49 | 100 |  21 | 747 | 250k|  3 |   0 |   0 |-6.286063e+02 |-6.273060e+02 |   0.21%|  99.38%
 25.9s|  8500 |  1172 |515372 |  60.6 |    38M |  49 | 100 |  21 | 832 | 251k|  1 |   0 |   0 |-6.284435e+02 |-6.273060e+02 |   0.18%|  99.40%
 26.0s|  8600 |  1160 |516673 |  60.0 |    38M |  49 | 100 |  21 | 815 | 251k|  1 |   0 |   0 |-6.283470e+02 |-6.273060e+02 |   0.17%|  99.42%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 26.2s|  8700 |  1130 |518081 |  59.5 |    38M |  49 | 100 |  21 | 842 | 251k|  0 |   0 |   0 |-6.282817e+02 |-6.273060e+02 |   0.16%|  99.48%
 26.3s|  8800 |  1112 |519352 |  59.0 |    38M |  49 | 100 |  21 | 845 | 252k|  2 |   0 |   0 |-6.282730e+02 |-6.273060e+02 |   0.15%|  99.48%
 26.4s|  8900 |  1092 |520797 |  58.5 |    38M |  49 | 100 |  21 | 804 | 252k|  1 |   0 |   0 |-6.282270e+02 |-6.273060e+02 |   0.15%|  99.49%
 26.6s|  9000 |  1074 |522185 |  58.0 |    38M |  49 | 100 |  21 | 835 | 252k|  4 |   0 |   0 |-6.281763e+02 |-6.273060e+02 |   0.14%|  99.51%
 26.7s|  9100 |  1046 |523455 |  57.5 |    38M |  49 | 100 |  21 | 755 | 252k|  2 |   0 |   0 |-6.281763e+02 |-6.273060e+02 |   0.14%|  99.51%
 26.9s|  9200 |  1008 |524883 |  57.0 |    38M |  49 | 100 |  21 | 843 | 253k|  1 |   0 |   0 |-6.280863e+02 |-6.273060e+02 |   0.12%|  99.51%
 27.0s|  9300 |   980 |526154 |  56.5 |    38M |  49 | 100 |  21 | 760 | 253k|  0 |   0 |   0 |-6.280683e+02 |-6.273060e+02 |   0.12%|  99.52%
 27.2s|  9400 |   956 |527666 |  56.1 |    38M |  49 | 100 |  21 | 826 | 253k|  1 |   0 |   0 |-6.280441e+02 |-6.273060e+02 |   0.12%|  99.52%
 27.3s|  9500 |   920 |528830 |  55.6 |    38M |  52 | 100 |  21 | 757 | 253k|  1 |   0 |   0 |-6.279804e+02 |-6.273060e+02 |   0.11%|  99.53%
 27.5s|  9600 |   884 |530074 |  55.2 |    38M |  52 | 100 |  21 | 836 | 254k|  1 |   0 |   0 |-6.279523e+02 |-6.273060e+02 |   0.10%|  99.57%
 27.6s|  9700 |   860 |531103 |  54.7 |    38M |  54 | 100 |  21 | 856 | 254k|  1 |   0 |   0 |-6.279344e+02 |-6.273060e+02 |   0.10%|  99.58%
 27.7s|  9800 |   852 |532391 |  54.3 |    38M |  54 | 100 |  21 | 850 | 254k|  3 |   0 |   0 |-6.279284e+02 |-6.273060e+02 |   0.10%|  99.58%
 27.9s|  9900 |   852 |533541 |  53.9 |    38M |  54 | 100 |  21 | 836 | 255k|  1 |   0 |   0 |-6.279245e+02 |-6.273060e+02 |   0.10%|  99.58%
 28.0s| 10000 |   858 |534628 |  53.4 |    38M |  55 | 100 |  21 | 848 | 255k|  2 |   0 |   0 |-6.279033e+02 |-6.273060e+02 |   0.10%|  99.58%
 28.1s| 10100 |   874 |535756 |  53.0 |    38M |  56 | 100 |  21 | 861 | 255k|  3 |   0 |   0 |-6.278950e+02 |-6.273060e+02 |   0.09%|  99.58%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 28.2s| 10200 |   880 |536738 |  52.6 |    38M |  57 | 100 |  21 | 837 | 255k|  0 |   0 |   0 |-6.278885e+02 |-6.273060e+02 |   0.09%|  99.60%
 28.4s| 10300 |   892 |538219 |  52.2 |    38M |  58 | 100 |  21 | 864 | 255k|  3 |   0 |   0 |-6.278876e+02 |-6.273060e+02 |   0.09%|  99.60%
 28.5s| 10400 |   904 |539277 |  51.8 |    38M |  58 | 100 |  21 | 856 | 256k|  2 |   0 |   0 |-6.278835e+02 |-6.273060e+02 |   0.09%|  99.60%
 28.6s| 10500 |   928 |540237 |  51.4 |    39M |  58 | 100 |  21 | 858 | 256k|  1 |   0 |   0 |-6.278791e+02 |-6.273060e+02 |   0.09%|  99.61%
 28.7s| 10600 |   946 |541339 |  51.0 |    39M |  58 | 100 |  21 | 857 | 256k|  2 |   0 |   0 |-6.278791e+02 |-6.273060e+02 |   0.09%|  99.61%
 28.8s| 10700 |   962 |542349 |  50.7 |    39M |  58 | 100 |  21 | 852 | 256k|  2 |   0 |   0 |-6.278686e+02 |-6.273060e+02 |   0.09%|  99.61%
 28.9s| 10800 |   976 |543338 |  50.3 |    39M |  58 | 100 |  21 | 850 | 256k|  2 |   0 |   0 |-6.278623e+02 |-6.273060e+02 |   0.09%|  99.61%
 29.0s| 10900 |  1026 |544336 |  49.9 |    39M |  58 | 100 |  21 | 855 | 256k|  2 |   0 |   0 |-6.278588e+02 |-6.273060e+02 |   0.09%|  99.61%
 29.2s| 11000 |  1058 |545243 |  49.5 |    39M |  59 | 100 |  21 | 852 | 257k|  2 |   0 |   0 |-6.278486e+02 |-6.273060e+02 |   0.09%|  99.61%
 29.3s| 11100 |  1084 |546196 |  49.2 |    39M |  59 | 100 |  21 | 856 | 257k|  2 |   0 |   0 |-6.278326e+02 |-6.273060e+02 |   0.08%|  99.62%
 29.4s| 11200 |  1078 |547086 |  48.8 |    39M |  59 | 100 |  21 | 776 | 257k|  0 |   0 |   0 |-6.278300e+02 |-6.273060e+02 |   0.08%|  99.62%
 29.5s| 11300 |  1094 |547894 |  48.5 |    39M |  59 | 100 |  21 | 856 | 257k|  2 |   0 |   0 |-6.278153e+02 |-6.273060e+02 |   0.08%|  99.62%
 29.6s| 11400 |  1124 |548867 |  48.1 |    40M |  59 | 100 |  21 | 857 | 257k|  2 |   0 |   0 |-6.277986e+02 |-6.273060e+02 |   0.08%|  99.62%
 29.7s| 11500 |  1164 |549499 |  47.8 |    40M |  62 | 100 |  21 | 849 | 257k|  2 |   0 |   0 |-6.277986e+02 |-6.273060e+02 |   0.08%|  99.62%
 29.8s| 11600 |  1190 |550299 |  47.4 |    40M |  62 | 100 |  21 | 858 | 257k|  0 |   0 |   0 |-6.277776e+02 |-6.273060e+02 |   0.08%|  99.62%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 29.9s| 11700 |  1232 |550908 |  47.1 |    41M |  62 | 100 |  21 | 856 | 258k|  1 |   0 |   0 |-6.277734e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.0s| 11800 |  1246 |551635 |  46.7 |    41M |  62 | 100 |  21 | 897 | 258k|  0 |   0 |   0 |-6.277559e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.1s| 11900 |  1270 |552762 |  46.4 |    41M |  62 | 100 |  21 | 856 | 258k|  1 |   0 |   0 |-6.277516e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.2s| 12000 |  1290 |553620 |  46.1 |    41M |  62 | 100 |  21 | 860 | 258k|  1 |   0 |   0 |-6.277512e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.4s| 12100 |  1296 |554495 |  45.8 |    41M |  63 | 100 |  21 | 858 | 258k|  0 |   0 |   0 |-6.277400e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.5s| 12200 |  1330 |554943 |  45.5 |    41M |  63 | 100 |  21 | 864 | 258k|  2 |   0 |   0 |-6.277334e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.6s| 12300 |  1368 |555331 |  45.1 |    42M |  63 | 100 |  21 | 864 | 258k|  2 |   0 |   0 |-6.277262e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.7s| 12400 |  1408 |555783 |  44.8 |    42M |  64 | 100 |  21 | 861 | 259k|  1 |   0 |   0 |-6.277262e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.8s| 12500 |  1426 |556197 |  44.5 |    42M |  64 | 100 |  21 | 859 | 259k|  2 |   0 |   0 |-6.277187e+02 |-6.273060e+02 |   0.07%|  99.63%
 30.9s| 12600 |  1426 |556711 |  44.2 |    42M |  64 | 100 |  21 | 784 | 259k|  2 |   0 |   0 |-6.277141e+02 |-6.273060e+02 |   0.07%|  99.63%
 31.0s| 12700 |  1428 |557090 |  43.8 |    42M |  64 | 100 |  21 | 859 | 259k|  1 |   0 |   0 |-6.277107e+02 |-6.273060e+02 |   0.06%|  99.63%
 31.1s| 12800 |  1452 |558041 |  43.6 |    42M |  64 | 100 |  21 | 860 | 259k|  2 |   0 |   0 |-6.277010e+02 |-6.273060e+02 |   0.06%|  99.63%
 31.2s| 12900 |  1486 |558521 |  43.3 |    42M |  64 | 100 |  21 | 860 | 259k|  1 |   0 |   0 |-6.276969e+02 |-6.273060e+02 |   0.06%|  99.63%
 31.3s| 13000 |  1494 |558978 |  43.0 |    42M |  64 | 100 |  21 | 865 | 259k|  2 |   0 |   0 |-6.276810e+02 |-6.273060e+02 |   0.06%|  99.63%
 31.4s| 13100 |  1498 |559853 |  42.7 |    42M |  64 | 100 |  21 | 861 | 259k|  2 |   0 |   0 |-6.276762e+02 |-6.273060e+02 |   0.06%|  99.63%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 31.5s| 13200 |  1548 |560310 |  42.4 |    43M |  65 | 100 |  21 | 863 | 260k|  2 |   0 |   0 |-6.276756e+02 |-6.273060e+02 |   0.06%|  99.63%
 31.6s| 13300 |  1572 |561219 |  42.2 |    43M |  66 | 100 |  21 | 862 | 260k|  2 |   0 |   0 |-6.276694e+02 |-6.273060e+02 |   0.06%|  99.64%
 31.8s| 13400 |  1624 |561765 |  41.9 |    43M |  66 | 100 |  21 | 864 | 260k|  2 |   0 |   0 |-6.276623e+02 |-6.273060e+02 |   0.06%|  99.64%
 31.9s| 13500 |  1668 |562524 |  41.6 |    43M |  66 | 100 |  21 | 867 | 260k|  2 |   0 |   0 |-6.276622e+02 |-6.273060e+02 |   0.06%|  99.64%
 32.0s| 13600 |  1722 |563166 |  41.4 |    43M |  66 | 100 |  21 | 863 | 260k|  2 |   0 |   0 |-6.276604e+02 |-6.273060e+02 |   0.06%|  99.64%
 32.1s| 13700 |  1764 |563827 |  41.1 |    44M |  66 | 100 |  21 | 871 | 260k|  2 |   0 |   0 |-6.276555e+02 |-6.273060e+02 |   0.06%|  99.64%
 32.2s| 13800 |  1796 |564427 |  40.9 |    45M |  67 | 100 |  21 | 863 | 261k|  2 |   0 |   0 |-6.276535e+02 |-6.273060e+02 |   0.06%|  99.64%
 32.4s| 13900 |  1826 |565055 |  40.6 |    45M |  67 | 100 |  21 | 864 | 261k|  0 |   0 |   0 |-6.276519e+02 |-6.273060e+02 |   0.06%|  99.64%
 32.5s| 14000 |  1858 |565651 |  40.4 |    45M |  68 | 100 |  21 | 870 | 261k|  0 |   0 |   0 |-6.276470e+02 |-6.273060e+02 |   0.05%|  99.64%
 32.6s| 14100 |  1890 |566231 |  40.1 |    45M |  68 | 100 |  21 | 868 | 261k|  1 |   0 |   0 |-6.276470e+02 |-6.273060e+02 |   0.05%|  99.64%
 32.7s| 14200 |  1918 |566873 |  39.9 |    46M |  68 | 100 |  21 | 868 | 261k|  2 |   0 |   0 |-6.276424e+02 |-6.273060e+02 |   0.05%|  99.66%
 32.8s| 14300 |  1942 |567510 |  39.7 |    46M |  68 | 100 |  21 | 861 | 261k|  2 |   0 |   0 |-6.276395e+02 |-6.273060e+02 |   0.05%|  99.66%
 32.9s| 14400 |  1970 |568102 |  39.4 |    46M |  68 | 100 |  21 | 866 | 262k|  2 |   0 |   0 |-6.276390e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.0s| 14500 |  1994 |568478 |  39.2 |    46M |  68 | 100 |  21 | 867 | 262k|  1 |   0 |   0 |-6.276364e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.1s| 14600 |  2020 |568961 |  38.9 |    47M |  68 | 100 |  21 | 869 | 262k|  2 |   0 |   0 |-6.276323e+02 |-6.273060e+02 |   0.05%|  99.66%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 33.2s| 14700 |  2042 |569614 |  38.7 |    47M |  68 | 100 |  21 | 868 | 262k|  1 |   0 |   0 |-6.276301e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.3s| 14800 |  2062 |570141 |  38.5 |    47M |  69 | 100 |  21 | 870 | 262k|  1 |   0 |   0 |-6.276288e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.5s| 14900 |  2086 |570889 |  38.3 |    47M |  69 | 100 |  21 | 752 | 262k|  1 |   0 |   0 |-6.276179e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.6s| 15000 |  2106 |571563 |  38.1 |    47M |  69 | 100 |  21 | 870 | 262k|  0 |   0 |   0 |-6.276179e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.7s| 15100 |  2120 |572383 |  37.9 |    47M |  69 | 100 |  21 | 882 | 263k|  2 |   0 |   0 |-6.276175e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.8s| 15200 |  2136 |572850 |  37.7 |    48M |  69 | 100 |  21 | 877 | 263k|  3 |   0 |   0 |-6.276151e+02 |-6.273060e+02 |   0.05%|  99.66%
 33.9s| 15300 |  2152 |573390 |  37.5 |    48M |  69 | 100 |  21 | 867 | 263k|  2 |   0 |   0 |-6.276106e+02 |-6.273060e+02 |   0.05%|  99.66%
 34.0s| 15400 |  2162 |573922 |  37.2 |    48M |  69 | 100 |  21 | 870 | 263k|  2 |   0 |   0 |-6.276088e+02 |-6.273060e+02 |   0.05%|  99.66%
 34.1s| 15500 |  2174 |574312 |  37.0 |    48M |  69 | 100 |  21 | 869 | 263k|  1 |   0 |   0 |-6.276026e+02 |-6.273060e+02 |   0.05%|  99.66%
 34.2s| 15600 |  2188 |574732 |  36.8 |    49M |  69 | 100 |  21 | 864 | 263k|  1 |   0 |   0 |-6.276022e+02 |-6.273060e+02 |   0.05%|  99.67%
 34.3s| 15700 |  2204 |575165 |  36.6 |    49M |  69 | 100 |  21 | 863 | 263k|  1 |   0 |   0 |-6.275987e+02 |-6.273060e+02 |   0.05%|  99.67%
 34.4s| 15800 |  2214 |575552 |  36.4 |    49M |  69 | 100 |  21 | 863 | 263k|  2 |   0 |   0 |-6.275955e+02 |-6.273060e+02 |   0.05%|  99.67%
 34.5s| 15900 |  2222 |575963 |  36.2 |    49M |  69 | 100 |  21 | 870 | 263k|  2 |   0 |   0 |-6.275935e+02 |-6.273060e+02 |   0.05%|  99.67%
 34.6s| 16000 |  2234 |576422 |  36.0 |    49M |  69 | 100 |  21 | 864 | 263k|  2 |   0 |   0 |-6.275894e+02 |-6.273060e+02 |   0.05%|  99.67%
 34.7s| 16100 |  2256 |576744 |  35.8 |    49M |  69 | 100 |  21 | 863 | 264k|  1 |   0 |   0 |-6.275831e+02 |-6.273060e+02 |   0.04%|  99.67%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 34.8s| 16200 |  2272 |577137 |  35.6 |    49M |  69 | 100 |  21 | 870 | 264k|  1 |   0 |   0 |-6.275831e+02 |-6.273060e+02 |   0.04%|  99.67%
 34.9s| 16300 |  2282 |577711 |  35.4 |    49M |  69 | 100 |  21 | 865 | 264k|  2 |   0 |   0 |-6.275824e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.1s| 16400 |  2288 |578114 |  35.2 |    49M |  69 | 100 |  21 | 867 | 264k|  2 |   0 |   0 |-6.275798e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.2s| 16500 |  2296 |578492 |  35.0 |    49M |  69 | 100 |  21 | 866 | 264k|  1 |   0 |   0 |-6.275754e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.3s| 16600 |  2294 |578829 |  34.8 |    50M |  69 | 100 |  21 | 870 | 264k|  2 |   0 |   0 |-6.275609e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.4s| 16700 |  2306 |579306 |  34.7 |    50M |  69 | 100 |  21 | 872 | 264k|  2 |   0 |   0 |-6.275600e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.5s| 16800 |  2312 |579813 |  34.5 |    50M |  69 | 100 |  21 | 863 | 264k|  2 |   0 |   0 |-6.275571e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.6s| 16900 |  2316 |580251 |  34.3 |    50M |  69 | 100 |  21 | 865 | 264k|  2 |   0 |   0 |-6.275513e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.7s| 17000 |  2322 |580873 |  34.1 |    50M |  69 | 100 |  21 | 867 | 265k|  1 |   0 |   0 |-6.275498e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.8s| 17100 |  2316 |581315 |  34.0 |    50M |  69 | 100 |  21 | 868 | 265k|  1 |   0 |   0 |-6.275466e+02 |-6.273060e+02 |   0.04%|  99.67%
 35.9s| 17200 |  2322 |581743 |  33.8 |    50M |  69 | 100 |  21 | 872 | 265k|  2 |   0 |   0 |-6.275460e+02 |-6.273060e+02 |   0.04%|  99.67%
 36.0s| 17300 |  2332 |582232 |  33.6 |    50M |  69 | 100 |  21 | 869 | 265k|  1 |   0 |   0 |-6.275404e+02 |-6.273060e+02 |   0.04%|  99.67%
 36.1s| 17400 |  2334 |582648 |  33.5 |    50M |  69 | 100 |  21 | 872 | 265k|  2 |   0 |   0 |-6.275390e+02 |-6.273060e+02 |   0.04%|  99.70%
 36.3s| 17500 |  2340 |583105 |  33.3 |    51M |  69 | 100 |  21 | 869 | 265k|  2 |   0 |   0 |-6.275385e+02 |-6.273060e+02 |   0.04%|  99.70%
 36.4s| 17600 |  2338 |583609 |  33.1 |    51M |  69 | 100 |  21 | 871 | 265k|  2 |   0 |   0 |-6.275324e+02 |-6.273060e+02 |   0.04%|  99.70%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 36.5s| 17700 |  2342 |584015 |  33.0 |    51M |  69 | 100 |  21 | 865 | 265k|  2 |   0 |   0 |-6.275319e+02 |-6.273060e+02 |   0.04%|  99.70%
 36.6s| 17800 |  2334 |584417 |  32.8 |    51M |  69 | 100 |  21 | 864 | 265k|  0 |   0 |   0 |-6.275311e+02 |-6.273060e+02 |   0.04%|  99.70%
 36.7s| 17900 |  2324 |584845 |  32.7 |    51M |  69 | 100 |  21 | 868 | 266k|  0 |   0 |   0 |-6.275293e+02 |-6.273060e+02 |   0.04%|  99.70%
 36.8s| 18000 |  2326 |585232 |  32.5 |    51M |  69 | 100 |  21 | 866 | 266k|  1 |   0 |   0 |-6.275277e+02 |-6.273060e+02 |   0.04%|  99.70%
 36.9s| 18100 |  2324 |585627 |  32.3 |    51M |  69 | 100 |  21 | 867 | 266k|  1 |   0 |   0 |-6.275277e+02 |-6.273060e+02 |   0.04%|  99.70%
 37.0s| 18200 |  2322 |586105 |  32.2 |    51M |  70 | 100 |  21 | 871 | 266k|  0 |   0 |   0 |-6.275260e+02 |-6.273060e+02 |   0.04%|  99.70%
 37.1s| 18300 |  2314 |586563 |  32.0 |    51M |  70 | 100 |  21 | 860 | 266k|  1 |   0 |   0 |-6.275198e+02 |-6.273060e+02 |   0.03%|  99.70%
 37.2s| 18400 |  2304 |587013 |  31.9 |    51M |  70 | 100 |  21 | 864 | 266k|  2 |   0 |   0 |-6.275172e+02 |-6.273060e+02 |   0.03%|  99.70%
 37.3s| 18500 |  2302 |587544 |  31.7 |    51M |  71 | 100 |  21 | 863 | 266k|  1 |   0 |   0 |-6.275151e+02 |-6.273060e+02 |   0.03%|  99.70%
 37.4s| 18600 |  2302 |588154 |  31.6 |    51M |  71 | 100 |  21 | 875 | 266k|  2 |   0 |   0 |-6.275115e+02 |-6.273060e+02 |   0.03%|  99.70%
 37.5s| 18700 |  2296 |588647 |  31.5 |    51M |  71 | 100 |  21 | 866 | 267k|  2 |   0 |   0 |-6.275111e+02 |-6.273060e+02 |   0.03%|  99.70%
 37.7s| 18800 |  2284 |589144 |  31.3 |    51M |  71 | 100 |  21 | 872 | 267k|  0 |   0 |   0 |-6.275087e+02 |-6.273060e+02 |   0.03%|  99.70%
 37.8s| 18900 |  2270 |589580 |  31.2 |    51M |  71 | 100 |  21 | 867 | 267k|  0 |   0 |   0 |-6.275030e+02 |-6.273060e+02 |   0.03%|  99.71%
 37.9s| 19000 |  2258 |590103 |  31.0 |    51M |  71 | 100 |  21 | 878 | 267k|  2 |   0 |   0 |-6.275017e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.0s| 19100 |  2244 |590547 |  30.9 |    52M |  71 | 100 |  21 | 874 | 267k|  0 |   0 |   0 |-6.274930e+02 |-6.273060e+02 |   0.03%|  99.71%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 38.1s| 19200 |  2230 |591081 |  30.8 |    52M |  71 | 100 |  21 | 869 | 267k|  2 |   0 |   0 |-6.274867e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.2s| 19300 |  2216 |591597 |  30.6 |    52M |  71 | 100 |  21 | 872 | 267k|  1 |   0 |   0 |-6.274845e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.4s| 19400 |  2196 |592028 |  30.5 |    52M |  71 | 100 |  21 | 863 | 267k|  1 |   0 |   0 |-6.274844e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.5s| 19500 |  2176 |592440 |  30.4 |    52M |  71 | 100 |  21 | 868 | 267k|  0 |   0 |   0 |-6.274827e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.6s| 19600 |  2156 |592871 |  30.2 |    52M |  71 | 100 |  21 | 865 | 268k|  1 |   0 |   0 |-6.274813e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.7s| 19700 |  2134 |593260 |  30.1 |    52M |  71 | 100 |  21 | 871 | 268k|  2 |   0 |   0 |-6.274774e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.8s| 19800 |  2112 |593657 |  30.0 |    52M |  71 | 100 |  21 | 867 | 268k|  2 |   0 |   0 |-6.274710e+02 |-6.273060e+02 |   0.03%|  99.71%
 38.9s| 19900 |  2096 |594035 |  29.8 |    52M |  71 | 100 |  21 | 870 | 268k|  2 |   0 |   0 |-6.274696e+02 |-6.273060e+02 |   0.03%|  99.71%
 39.1s| 20000 |  2066 |594447 |  29.7 |    52M |  71 | 100 |  21 | 867 | 268k|  1 |   0 |   0 |-6.274635e+02 |-6.273060e+02 |   0.03%|  99.71%
 39.2s| 20100 |  2042 |594792 |  29.6 |    52M |  71 | 100 |  21 | 866 | 268k|  0 |   0 |   0 |-6.274626e+02 |-6.273060e+02 |   0.02%|  99.71%
 39.3s| 20200 |  2016 |595277 |  29.5 |    52M |  71 | 100 |  21 | 863 | 268k|  2 |   0 |   0 |-6.274552e+02 |-6.273060e+02 |   0.02%|  99.71%
